Time [s],Lmtc [m],STIM [ ],Fsee [ ],gamma [ ],Lcerel [ ]
0.0,0.043281287675248026,1.0,0.3299447750465034,1.113762889443703,0.0010912878180974726
0.001,0.043256919668887596,1.0,0.2542285773512493,1.1145055810083055,0.03737551324845092
0.002,0.04323218789871684,1.0,0.22775247071657456,1.1136268129228624,0.072341756363391
0.003,0.04320745612854609,1.0,0.30070844737132596,1.1091298731859587,0.10603788975361782
0.004,0.043182724358375335,1.0,0.5146766844730896,1.1010223316852097,0.1385100492893463
0.005,0.04315799258820459,1.0,0.7925666352468959,1.0927742250598649,0.16980269843657297
0.006,0.043133260818033835,1.0,1.1015351982405088,1.085026705381377,0.1999586870824414
0.007,0.04310852904786308,1.0,1.4282553839944563,1.077785244478719,0.2290192950008196
0.008,0.043083797277692334,1.0,1.7617743750099746,1.0710355110653336,0.25702431105986523
0.009000000000000001,0.04305906550752158,1.0,2.0935860758584663,1.0647510929607673,0.28401207895891534
0.01,0.04303433373735083,1.0,2.4177066621873653,1.058895561395421,0.310019550182873
0.011,0.04300960196718008,1.0,2.730233275803399,1.0534283777133917,0.3350823260162896
0.012,0.04298487019700933,1.0,3.0288027623024742,1.048309334891262,0.35923473123329225
0.013000000000000001,0.04296013842683857,1.0,3.312005143878502,1.0435022042559159,0.38250983039120967
0.014,0.04293540665666782,1.0,3.579218891239325,1.0389736916535095,0.4049394871651931
0.015,0.04291067488649707,1.0,3.830393855435477,1.0346935173911416,0.4265544108397842
0.016,0.04288594311632632,1.0,4.065848102662556,1.0306346569599232,0.44738419956876324
0.017,0.042861211346155566,1.0,4.28612613946948,1.0267732537733858,0.4674573733871265
0.018000000000000002,0.04283647957598482,1.0,4.4919054183626965,1.0230883457897486,0.4868014140572605
0.019,0.042811747805814065,1.0,4.683934177313674,1.0195615397904176,0.5054428058572271
0.02,0.04278701603564331,1.0,4.862989351215529,1.016176695951918,0.5234070713365068
0.021,0.042762284265472565,1.0,5.029848936435116,1.012919634874323,0.5407188053143218
0.022,0.04273755249530181,1.0,5.185274452198932,1.0097778738150924,0.5574017088683219
0.023,0.04271282072513106,1.0,5.3300002609194514,1.0067403946997182,0.5734786235984545
0.024,0.042688088954960304,1.0,5.464726849032591,1.0037974481386933,0.5889715614077112
0.025,0.04266335718478956,1.0,5.590117458823136,1.0009403831615449,0.6039017346399929
0.026000000000000002,0.042638625414618804,1.0,5.706796292171427,0.9981615052986961,0.6182895851232468
0.027,0.04261389364444805,1.0,5.8153454131489015,0.9954539759875572,0.6321548121576442
0.028,0.042589161874277304,1.0,5.91630770955358,0.9928116896050472,0.6455163994871167
0.029,0.04256443010410655,1.0,6.010190795897896,0.9902291639400578,0.6583926412911785
0.03,0.042539698333935796,1.0,6.09746851308259,0.987701464868753,0.6708011672326254
0.031,0.04251496656376505,1.0,6.178582606419268,0.9852241417269754,0.6827589665954017
0.032,0.042490234793594296,1.0,6.253944515533493,0.9827931714671392,0.6942824115456838
0.033,0.04246550302342354,1.0,6.32393719887327,0.9804049102886073,0.7053872795480313
0.034,0.04244077125325279,1.0,6.38891694127701,0.9780560516319055,0.716088774967293
0.035,0.04241603948308204,1.0,6.4492151110431015,0.9757435896000738,0.7264015498858485
0.036000000000000004,0.04239130771291129,1.0,6.505139845487666,0.9734647870173103,0.7363397241646846
0.037,0.042366575942740535,1.0,6.556977652702056,0.9712171474588901,0.745916904775774
0.038,0.04234184417256979,1.0,6.604994923242087,0.968998390690319,0.7551462044322264
0.039,0.042317112402399035,1.0,6.649439349601357,0.9668064310407778,0.7640402595417191
0.04,0.04229238063222828,1.0,6.690541254092765,0.9646393583088134,0.7726112475077873
0.041,0.042267648862057534,1.0,6.728514827580903,0.9624954208592548,0.780870903402665
0.042,0.04224291709188678,1.0,6.763559282662589,0.960373010621434,0.7888305360345005
0.043000000000000003,0.04221818532171603,1.0,6.795859925574856,0.9582706497416569,0.7965010434309493
0.044,0.042193453551545274,1.0,6.825589151463798,0.9561869786788737,0.8038929277603405
0.045,0.04216872178137453,1.0,6.852907367780146,0.9541207455627946,0.8110163097108483
0.046,0.04214399001120377,1.0,6.877963850546122,0.9520707966592513,0.8178809423473546
0.047,0.04211925824103302,1.0,6.900897538115519,0.9500360678091972,0.8244962244649772
0.048,0.04209452647086227,1.0,6.921837766860326,0.9480155767260351,0.830871213457543
0.049,0.04206979470069152,1.0,6.940904952995815,0.9460084160514907,0.8370146377186297
0.05,0.042045062930520766,1.0,6.958211224508455,0.944013747083472,0.8429349085921514
0.051000000000000004,0.04202033116035002,1.0,6.973861006897281,0.9420307941006335,0.8486401318888522
0.052000000000000005,0.041995599390179265,1.0,6.987951566189562,0.9400588392180087,0.8541381189844759
0.053,0.04197086762000851,1.0,7.000573512443717,0.9380972177163455,0.8594363975148049
0.054,0.04194613584983776,1.0,7.0118112667173325,0.9361453137948851,0.8645422216822154
0.055,0.04192140407966701,1.0,7.0217434942548085,0.9342025567034458,0.8694625821878558
0.056,0.04189667230949626,1.0,7.030443506438751,0.9322684172149575,0.8742042158030502
0.057,0.041871940539325504,1.0,7.037979633854022,0.9303424044041705,0.8787736145930307
0.058,0.04184720876915476,1.0,7.044415572628429,0.9284240627022251,0.8831770348056275
0.059000000000000004,0.041822476998984004,1.0,7.049810706048186,0.9265129692002219,0.8874205054370864
0.06,0.04179774522881325,1.0,7.054220403288545,0.924608731177936,0.8915098364867422
0.061,0.041773013458642504,1.0,7.057696296955563,0.922710983836445,0.8954506269118501
0.062,0.04174828168847175,1.0,7.060286541003365,0.9208193882157378,0.8992482722934653
0.063,0.041723549918300996,1.0,7.062036050470738,0.9189336292803839,0.9029079722238691
0.064,0.04169881814813024,1.0,7.062986724365529,0.9170534141581174,0.9064347374256537
0.065,0.041674086377959496,1.0,7.063177652925551,0.915178470517749,0.9098333966122133
0.066,0.04164935460778874,1.0,7.062645310389836,0.9133085450741931,0.9131086030990361
0.067,0.04162462283761799,1.0,7.061423734325506,0.9114434022096192,0.9162648411748475
0.068,0.04159989106744724,1.0,7.059544692477998,0.9095828227008138,0.9193064322413291
0.069,0.04157515929727649,1.0,7.057037838038012,0.9077266025437963,0.9222375407298171
0.07,0.041550427527105735,1.0,7.053930854152039,0.9058745518675875,0.925062179803085
0.07100000000000001,0.04152569575693499,1.0,7.050249588440088,0.9040264939297864,0.9277842168500139
0.07200000000000001,0.041500963986764235,1.0,7.046018178229164,0.9021822641872915,0.9304073787806745
0.073,0.04147623221659348,1.0,7.041259167158222,0.9003417094361085,0.932935257129072
0.074,0.04145150044642273,1.0,7.0359936137596675,0.8985046870147323,0.9353713129705379
0.075,0.04142676867625198,1.0,7.030241192582511,0.8966710640660778,0.9377188816605037
0.076,0.04140203690608123,1.0,7.024020288377084,0.8948407168533731,0.9399811774011428
0.077,0.041377305135910473,1.0,7.017348083826462,0.8930135301258275,0.9421612976421352
0.078,0.04135257336573973,1.0,7.010240641272139,0.8911893965302408,0.9442622273215773
0.079,0.04132784159556897,1.0,7.002712978852162,0.8893682160650431,0.9462868429528472
0.08,0.04130310982539822,1.0,6.99477914143803,0.8875498955735506,0.948237916563017
0.081,0.04127837805522747,1.0,6.986452266729796,0.885734348273481,0.9501181194882082
0.082,0.04125364628505672,1.0,6.977744646843216,0.8839214933200193,0.9519300260310831
0.083,0.041228914514885966,1.0,6.968667785700402,0.88211125539994,0.9536761169854833
0.084,0.04120418274471521,1.0,6.959232452510779,0.8803035643544883,0.9553587830330379
0.085,0.041179450974544465,1.0,6.949448731612581,0.8784983548289123,0.9569803280163955
0.08600000000000001,0.04115471920437371,1.0,6.93932606892266,0.8766955659466926,0.958542972093557
0.08700000000000001,0.04112998743420296,1.0,6.928873315229007,0.8748951410066781,0.9600488547776325
0.088,0.04110525566403221,1.0,6.918098766539555,0.8730970272014663,0.9615000378661818
0.089,0.04108052389386146,1.0,6.907010201690097,0.8713011753554992,0.9628985082641495
0.09,0.041055792123690704,1.0,6.895614917398464,0.8695075396814578,0.9642461807042595
0.091,0.04103106035351996,1.0,6.883919760938027,0.8677160775536485,0.9655449003685954
0.092,0.041006328583349204,1.0,6.871931160593793,0.8659267492971693,0.9667964454149532
0.093,0.04098159681317845,1.0,6.859655154052545,0.8641395179917356,0.9680025294114282
0.094,0.0409568650430077,1.0,6.8470974148662185,0.8623543492891294,0.9691648036825671
0.095,0.04093213327283695,1.0,6.834263277121559,0.8605712112433076,0.9702848595702993
0.096,0.040907401502666196,1.0,6.821157758436309,0.8587900741522815,0.9713642306127421
0.097,0.04088266973249544,1.0,6.807785581397681,0.8570109104109385,0.9724043946438629
0.098,0.040857937962324696,1.0,6.794151193547466,0.8552336943740417,0.9734067758168734
0.099,0.04083320619215394,1.0,6.78025878601306,0.8534584022286955,0.9743727465541264
0.1,0.04080847442198319,1.0,6.7661123108771335,0.851685011875617,0.9753036294261849
0.101,0.040783742651812435,1.0,6.751715497371287,0.8499135028186005,0.9762006989626347
0.10200000000000001,0.04075901088164169,1.0,6.737071866972978,0.8481438560616072,0.977065183397123
0.10300000000000001,0.040734279111470935,1.0,6.722184747481288,0.8463760540129506,0.977898266349009
0.10400000000000001,0.04070954734130018,1.0,6.70705728614086,0.8446100803960854,0.9787010884439307
0.105,0.040684815571129435,1.0,6.691692461878,0.8428459201665467,0.9794747488755063
0.106,0.04066008380095868,1.0,6.676093096709799,0.8410835594346115,0.9802203069103088
0.107,0.04063535203078793,1.0,6.660261866382801,0.8393229853932923,0.9809387833381732
0.108,0.04061062026061718,1.0,6.644201310293314,0.837564186251292,0.9816311618698237
0.109,0.04058588849044643,1.0,6.627913840737781,0.8358071511705822,0.9822983904837331
0.11,0.04056115672027567,1.0,6.611401732127037,0.834051870347501,0.9829324988608997
0.111,0.04053642495010493,0.0,6.594315765033744,0.8323008578968033,0.9472385972181948
0.112,0.04051169317993417,0.0,6.576289020393145,0.8305567686549972,0.9128315205104923
0.113,0.04048696140976342,0.0,6.557292955334192,0.8288198366400485,0.8796742443909804
0.114,0.040462229639592666,0.0,6.537291751266111,0.8270903512924538,0.8477213712516378
0.115,0.04043749786942192,0.0,6.516241823585108,0.8253686616445381,0.8169291524282677
0.116,0.040412766099251166,0.0,6.4940913379612395,0.8236551805615908,0.7872554283806209
0.117,0.04038803432908041,0.0,6.470779680049641,0.8219503894562685,0.7586595709691505
0.11800000000000001,0.040363302558909665,0.0,6.44623688150223,0.8202548434795596,0.7311024278285005
0.11900000000000001,0.04033857078873891,0.0,6.420383007465986,0.8185691771791093,0.7045462687615701
0.12,0.04031383901856816,0.0,6.393127512976193,0.8168941106043648,0.6789547340807561
0.121,0.04028910724839741,0.0,6.364368578405564,0.8152304558233047,0.6542927848256438
0.122,0.04026437547822666,0.0,6.333992437491724,0.8135791237969346,0.6305266547889914
0.123,0.040239643708055904,0.0,6.301872715496005,0.8119411315347073,0.6076238042853159
