Time [s],Lmtc [m],STIM [ ],Fsee [ ],gamma [ ],Lcerel [ ]
0.0,0.04454780801003488,1.0,1.6264027778181898,1.104013542811939,0.028126985529329192
0.001,0.04451898156560672,1.0,0.9583563885778772,1.114298275479359,0.06342917076380143
0.002,0.04448964322708672,1.0,0.8545534262889801,1.1142370068068492,0.09744904359847349
0.003,0.04446030488856672,1.0,0.8549227418013051,1.111843264746049,0.13023318439940154
0.004,0.04443096655004672,1.0,0.9551083428499839,1.107213335570944,0.16182647878666048
0.005,0.04440162821152672,1.0,1.107249965734651,1.1016336906317243,0.19227218444454755
0.006,0.04437228987300672,1.0,1.2872569606430626,1.0957407959523122,0.22161198777362123
0.007,0.04434295153448672,1.0,1.4813133759534534,1.0898391785045174,0.24988606004767233
0.008,0.04431361319596672,1.0,1.6806480555147874,1.0840744679886924,0.2771331152322765
0.009000000000000001,0.044284274857446716,1.0,1.8796175071124095,1.0785105766367042,0.30339045366729367
0.01,0.044254936518926716,1.0,2.074618366085526,1.0731696034817715,0.3286940262664773
0.011,0.044225598180406715,1.0,2.2633949466181456,1.068052661713568,0.3530784814575163
0.012,0.044196259841886715,1.0,2.444512629259439,1.0631517446813898,0.3765771989823386
0.013000000000000001,0.044166921503366714,1.0,2.6171685312573065,1.058453775960215,0.3992223504963818
0.014,0.044137583164846714,1.0,2.7810058399518165,1.053943498021638,0.42104494401003295
0.015,0.04410824482632671,1.0,2.9359617757581757,1.0496053023238816,0.4420748608192972
0.016,0.04407890648780671,1.0,3.082164022711926,1.0454241611661814,0.4623408920971005
0.017,0.04404956814928671,1.0,3.219862000903858,1.0413860455830928,0.4818707842524453
0.018000000000000002,0.04402022981076671,1.0,3.3493794808610797,1.0374780912178458,0.5006912763756423
0.019,0.04399089147224671,1.0,3.4710824241077507,1.0336886225985173,0.5188281364935802
0.02,0.04396155313372671,1.0,3.585357163110071,1.030007105731936,0.5363061954265629
0.021,0.04393221479520671,1.0,3.692596000274246,1.0264240635247763,0.5531493823669301
0.022,0.04390287645668671,1.0,3.7931876129118134,1.0229309797502728,0.569380758358973
0.023,0.04387353811816671,1.0,3.887510684503035,1.0195202033935997,0.5850225467881955
0.024,0.04384419977964671,1.0,3.975929972892885,1.0161848563137668,0.6000961637991318
0.025,0.04381486144112671,1.0,4.058793983538286,1.0129187481912258,0.6146222476175203
0.026000000000000002,0.04378552310260671,1.0,4.136433744428007,1.00971629974892,0.6286206868073816
0.027,0.04375618476408671,1.0,4.209162332876706,1.006572474282449,0.6421106475016866
0.028,0.04372684642556671,1.0,4.277274909947355,1.0034827170521294,0.6551105996439011
0.029,0.043697508087046706,1.0,4.341049132385396,1.0004429014513376,0.6676383422763323
0.03,0.043668169748526706,1.0,4.400744955990812,0.9974492900272626,0.6797110279099042
0.031,0.043638831410006705,1.0,4.456602697496851,0.9944985198304832,0.691345186008726
0.032,0.043609493071486705,1.0,4.508846463058795,0.991587538806135,0.7025567456216083
0.033,0.043580154732966704,1.0,4.557686515797312,0.9887135585889345,0.7133610571915141
0.034,0.043550816394446704,1.0,4.603319987661713,0.9858740281023899,0.723772913572804
0.035,0.0435214780559267,1.0,4.645931605320053,0.9830666101147127,0.7338065702850524
0.036000000000000004,0.0434921397174067,1.0,4.685694408535703,0.980289160442029,0.7434757650311649
0.037,0.0434628013788867,1.0,4.722770450236722,0.9775397094749068,0.7527937365065211
0.038,0.0434334630403667,1.0,4.757311471242639,0.974816445743316,0.7617732425248961
0.039,0.0434041247018467,1.0,4.789459545302226,0.9721177012706503,0.7704265774859742
0.04,0.0433747863633267,1.0,4.819347692019715,0.96944193849914,0.7787655892083775
0.041,0.0433454480248067,1.0,4.84710045660416,0.9667877385969772,0.7868016951512489
0.042,0.0433161096862867,1.0,4.872834456330645,0.9641537909819785,0.7945458980466064
0.043000000000000003,0.0432867713477667,1.0,4.8966588942570795,0.9615388839179732,0.8020088009638658
0.044,0.0432574330092467,1.0,4.918676041180498,0.9589418960586487,0.8092006218271633
0.045,0.0432280946707267,1.0,4.93898168710126,0.9563617888296592,0.8161312074053495
0.046,0.0431987563322067,1.0,4.957665563634112,0.9537975995537143,0.8228100467938124
0.047,0.0431694179936867,1.0,4.974811738896973,0.9512484352353955,0.8292462844065884
0.048,0.043140079655166697,1.0,4.990498986439602,0.9487134669328657,0.8354487324965469
0.049,0.043110741316646696,1.0,5.00480112976954,0.9461919246526448,0.841425883220794
0.05,0.043081402978126696,1.0,5.017787363995865,0.9436830927114285,0.8471859202678121
0.051000000000000004,0.043052064639606695,1.0,5.029522556060663,0.9411863055157015,0.8527367300622566
0.052000000000000005,0.043022726301086694,1.0,5.040067524961748,0.9387009437157657,0.8580859125627494
0.053,0.042993387962566694,1.0,5.04947930329978,0.9362264306959124,0.8632407916674553
0.054,0.042964049624046693,1.0,5.057811381408716,0.9337622293669132,0.8682084252416857
0.055,0.04293471128552669,1.0,5.065113935251374,0.9313078392308811,0.8729956147812608
0.056,0.04290537294700669,1.0,5.071434039190371,0.9288627936919306,0.8776089147248592
0.057,0.04287603460848669,1.0,5.076815864668912,0.9264266575890322,0.8820546414281091
0.058,0.04284669626996669,1.0,5.081300865769745,0.9239990249300428,0.8863388818117012
0.059000000000000004,0.04281735793144669,1.0,5.084927952551663,0.921579516808171,0.8904675016953716
0.06,0.04278801959292669,1.0,5.087733653002654,0.9191677794841328,0.8944461538291595
0.061,0.04275868125440669,1.0,5.08975226438874,0.9167634826190154,0.8982802856329383
0.062,0.04272934291588669,1.0,5.091015994722862,0.9143663176444179,0.9019751466548174
0.063,0.04270000457736669,1.0,5.091555095027092,0.911975996257805,0.9055357957586238
0.064,0.04267066623884669,1.0,5.091397983013273,0.9095922490322327,0.9089671080503077
0.065,0.04264132790032669,1.0,5.090571358762785,0.9072148241306662,0.9122737815527527
0.066,0.04261198956180669,1.0,5.089100312944529,0.90484348611608,0.9154603436381309
0.067,0.04258265122328669,1.0,5.087008428073367,0.9024780148493663,0.9185311572266093
0.068,0.042553312884766686,1.0,5.084317873273171,0.9001182044678432,0.9214904267598951
0.069,0.042523974546246686,1.0,5.081049492978301,0.8977638624378245,0.9243422039577984
0.07,0.042494636207726685,1.0,5.077222889975888,0.8954148086753163,0.9270903933656929
0.07100000000000001,0.042465297869206685,1.0,5.0728565031620185,0.8930708747294493,0.9297387577004719
0.07200000000000001,0.042435959530686684,1.0,5.067967680361308,0.8907319030237322,0.9322909230023181
0.073,0.042406621192166684,1.0,5.0625727465327595,0.8883977461506545,0.9347503835993403
0.074,0.04237728285364668,1.0,5.056687067664212,0.8860682662155532,0.937120506891875
0.075,0.04234794451512668,1.0,5.0503251106351765,0.88374333422601,0.9394045379630038
0.076,0.04231860617660668,1.0,5.043500499311227,0.8814228295233633,0.9416056040215981
0.077,0.04228926783808668,1.0,5.036226067112184,0.8791066392532098,0.9437267186839751
0.078,0.04225992949956668,1.0,5.028513906282844,0.8767946578720227,0.9457707861000269
0.079,0.04223059116104668,1.0,5.020375414077049,0.8744867866872579,0.9477406049294733
