Time [s],Lmtc [m],STIM [ ],Fsee [N],Gamma [ ],Lcerel [ ],q [ ],fisomrel [ ],fce [N]
0.0,0.02102011131232308,1.0,6.960380038943846,0.1792449738604218,1.2113161925030085,0.5910315718774984,0.8213818671441259,6.849094591950195
0.0005,0.021010111312323082,1.0,6.49689789853037,0.18632879253631135,1.211190698471921,0.6204177455950906,0.8215939555157686,6.385803279214897
0.001,0.021000111312323082,1.0,6.222362322935186,0.1933514717917106,1.210848002852246,0.6474576650512976,0.8221724787728772,6.111787976406622
0.0015,0.020990111312323083,1.0,6.078990016316333,0.2003135392505994,1.210346500870362,0.6722998649338884,0.8230173982863792,5.969174837785994
0.002,0.020980111312323083,1.0,6.025427803987322,0.20721551827868412,1.209732908539007,0.6951021378374538,0.8240484283030742,5.916537917400433
0.0025,0.02097011131232308,1.0,6.033556464340018,0.2140579271002321,1.2090413027594087,0.7160205637124853,0.825206934962597,5.925704820354257
0.003,0.02096011131232308,1.0,6.082671087288672,0.22084128028486816,1.2082979291264642,0.7352073838015012,0.826447890886506,5.9759298543123816
0.0035,0.02095011131232308,1.0,6.159105896459354,0.22756608704355258,1.2075205284554782,0.7528060264266142,0.8277409210782363,6.0535197558316005
0.004,0.02094011131232308,1.0,6.2524715912349,0.23423285337732605,1.2067226482998077,0.7689521127365437,0.8290629867196561,6.148064437764321
0.0045000000000000005,0.020930111312323082,1.0,6.3562309564518396,0.24084207931610419,1.2059128077458292,0.7837710467771558,0.8303996624249167,6.253013694469748
0.005,0.020920111312323082,1.0,6.465086901112508,0.24739426242332743,1.2050977765110955,0.7973796814290167,0.8317396082808188,6.36306027223613
0.0055,0.020910111312323083,1.0,6.57580423147993,0.25388989442260756,1.2042816085647747,0.8098850948485063,0.8330760976087526,6.474962974812809
0.006,0.020900111312323083,1.0,6.68600969185088,0.2603294629325786,1.203467186923438,0.8213856622035519,0.8344044153818511,6.586344367060359
0.006500000000000001,0.02089011131232308,1.0,6.793891250348807,0.26671345372951555,1.2026566306760447,0.8319714484911618,0.8357211601721329,6.695389428599182
0.007,0.02088011131232308,1.0,6.898571870352041,0.2730423445866123,1.2018508866299422,0.8417242549903526,0.8370248782668248,6.801219873383902
0.0075,0.02087011131232308,1.0,6.999351526580652,0.2793166102962905,1.2010506685787816,0.8507186422306265,0.8383145146560996,6.903134787407237
0.008,0.02086011131232308,1.0,7.095725598399777,0.28553672550575016,1.2002564467519587,0.8590223654770516,0.8395894221371196,7.0006290267043525
