Time [s],Lmtc [m],STIM [ ],Fsee [N],Gamma [ ],Lcerel [ ],q [ ],fisomrel [ ],fce [N]
0.0,0.021495288314276207,1.0,7.200888609399305,0.16047158597014005,1.243409328556624,0.5388753744840419,0.7630075950864541,7.035426329331646
0.0005,0.021472245169407985,1.0,5.849908052321368,0.16771743506057316,1.2434865019764059,0.573691244958089,0.7628572934211748,5.684302587565117
0.001,0.021449202024539763,1.0,4.985020975573352,0.17490074628556504,1.243073208488614,0.6056034394918097,0.7636616612602032,4.820181597949895
0.0015,0.021426158879671545,1.0,4.463335985272966,0.18202205935078758,1.2422500628572815,0.6347383955422322,0.7652596281825728,4.300017111712917
0.002,0.021403115734803323,1.0,4.162846887219859,0.1890819094030629,1.241130198998412,0.6613123889404795,0.7674249085239448,4.001585299529815
0.0025,0.0213800725899351,1.0,4.003578565381752,0.19608082689005482,1.2398054053224645,0.6855482967494232,0.7699734703125141,3.8447338997159988
0.003,0.02135702944506688,1.0,3.9341878791740745,0.20301933777937523,1.2383437885323954,0.7076578581451741,0.7727689538720992,3.777988579019504
0.0035,0.02133398630019866,1.0,3.922342644495876,0.20989796327476234,1.2367924252466052,0.727835504600386,0.7757173893833236,3.768926840330327
0.004,0.02131094315533044,1.0,3.9466800324048963,0.21671722046054057,1.235184312085835,0.746259796219706,0.7787533573948502,3.796123131807145
0.0045000000000000005,0.021287900010462216,1.0,3.9938074051421606,0.22347762149986378,1.2335407967907237,0.7630927456754706,0.7818347849374156,3.846144562620302
0.005,0.021264856865593994,1.0,4.054566576060476,0.230179674649181,1.2318766404370123,0.7784825856899409,0.7849328944785781,3.9098055211407763
0.0055,0.021241813720725776,1.0,4.123217887452057,0.2368238830443998,1.2302010930024265,0.7925638618082921,0.7880298271219527,3.9813493906211384
0.006,0.021218770575857554,1.0,4.195599883684879,0.24341074670278504,1.228520754940868,0.805459405680631,0.7911130582450229,4.0566028985064175
0.006500000000000001,0.021195727430989332,1.0,4.269350818656382,0.24994075950273567,1.2268393042347996,0.8172802421087958,0.7941757202170882,4.133197858831127
0.007,0.02117268428612111,1.0,4.342600202020515,0.2564144131175382,1.2251595610443329,0.8281274036276173,0.7972126882812933,4.209259026789279
0.0075,0.02114964114125289,1.0,4.414315730265605,0.2628321938400875,1.223483010425937,0.838092076370213,0.8002213762038419,4.2837517413146315
0.008,0.02112659799638467,1.0,4.483891577307199,0.2691945827674171,1.2218104646951007,0.8472566358025821,0.803200471006974,4.356069018904958
0.0085,0.021103554851516448,1.0,4.550864606267154,0.27550205848457837,1.2201425061927111,0.8556955331812752,0.8061491078687686,4.425746992290062
0.009000000000000001,0.021080511706648226,1.0,4.615021330233168,0.28175509766071344,1.2184793430758964,0.8634758419283283,0.8090671065964989,4.492572081062105
0.0095,0.021057468561780007,1.0,4.676360423773509,0.2879541664180501,1.2168208775648144,0.8706579248081895,0.8119548282080951,4.556543362917792
0.01,0.021034425416911785,1.0,4.734885820557062,0.29409973087881636,1.2151670118796234,0.8772962126291078,0.814812627995176,4.617665167211837
0.0105,0.021011382272043563,1.0,4.790642477657124,0.30019224861279853,1.21351759708476,0.8834397264092569,0.8176409429406003,4.675982918300315
0.011,0.02098833912717534,1.0,4.843756776694753,0.3062321920520192,1.2118723770718955,0.8891326061799943,0.8204403833356181,4.731623617895887
0.0115,0.02096529598230712,1.0,4.89435687970915,0.3122200073660044,1.2102311028294324,0.8944146054726151,0.8232115336124826,4.784716019316898
0.012,0.0209422528374389,1.0,4.94257707722677,0.31815613974517076,1.2085935254328661,0.8993215600808263,0.8259549645899529,4.835394986734045
0.0125,0.02091920969257068,1.0,4.988557357541362,0.32404103437993453,1.2069593959576925,0.9038857900250443,0.8286712336993082,4.883801064685304
0.013000000000000001,0.020896166547702457,1.0,5.032442947091956,0.3298751364607123,1.2053284654794076,0.9081364624388014,0.8313608850554868,4.930080018546378
0.0135,0.020873123402834235,1.0,5.074257680896845,0.33565880587278574,1.2037006593240243,0.9120999147208659,0.8340241655638312,4.974255953767782
0.014,0.020850080257966017,1.0,5.114340347672025,0.3413926028888978,1.202075472994181,0.9157999564142395,0.8366620128567122,5.016668536709807
0.0145,0.020827037113097795,1.0,5.15280033559558,0.3470769590959437,1.200452725864272,0.9192581400822234,0.839274818774332,5.057427542739286
0.015,0.020803993968229573,1.0,5.189710088983944,0.3527122816359223,1.198832291763535,0.9224939849207368,0.841862879008242,5.096605715203871
0.0155,0.02078095082336135,1.0,5.225144229574875,0.3582989776508321,1.1972140445212063,0.9255251866069332,0.8444264825743507,5.134277966196052
0.016,0.020757907678493132,1.0,5.2591794098019635,0.3638374542826718,1.195597857966523,0.9283678047437625,0.8469659118356316,5.1705212298571785
0.0165,0.02073486453362491,1.0,5.2918941742962655,0.36932811867344006,1.193983605928722,0.9310364300804729,0.8494814425235611,5.205414323906956
0.017,0.02071182138875669,1.0,5.323368829616962,0.37477137796513565,1.1923711622370408,0.9335443336532292,0.8519733437582806,5.23903781940031
0.0175,0.020688778243888466,1.0,5.35368532220949,0.3801676392997571,1.1907604007207158,0.9359035997989412,0.8544418780674878,5.271473918710069
0.018000000000000002,0.020665735099020248,1.0,5.382927124591483,0.38551730981930316,1.1891511952089842,0.9381252448082125,0.8568873014040511,5.302806341735805
0.0185,0.020642691954152026,1.0,5.411179129765997,0.3908207966657724,1.187543419531083,0.9402193228049709,0.8593098631623528,5.333120220338292
0.019,0.020619648809283804,1.0,5.4385275538660665,0.39607850698116354,1.185936947516249,0.9421950202738247,0.8617098061933588,5.362502001003655
0.0195,0.020596605664415582,1.0,5.465059847022141,0.40129084790747527,1.184331652993719,0.9440607405028552,0.8640873668184128,5.391039355728735
0.02,0.02057356251954736,1.0,5.490819455468456,0.40645818701645725,1.182727469730757,0.9458241765835266,0.8664426872231811,5.418775870779326
0.0205,0.02055051937467914,1.0,5.51583700127418,0.4115809461167054,1.1811243493625718,0.9474924073649628,0.8687758802719401,5.445742282224421
0.021,0.02052747622981092,1.0,5.540154886067359,0.41665951664776196,1.1795222286357157,0.9490719145820712,0.8710870777026634,5.471981120158387
0.021500000000000002,0.020504433084942698,1.0,5.563802596624067,0.4216942664927238,1.1779210620940967,0.9505686492655987,0.8733763826532343,5.497521974681657
0.022,0.020481389940074476,1.0,5.5868100588396326,0.4266855635346877,1.1763208042816238,0.9519880860078634,0.8756438959099253,5.5223948719574745
0.0225,0.020458346795206257,1.0,5.609207615845657,0.4316337756567505,1.1747214097422052,0.9533352664925842,0.8778897159107858,5.546630252333318
0.023,0.020435303650338035,1.0,5.631026007193231,0.4365392707420091,1.173122833019749,0.9546148386252232,0.8801139387488645,5.570258949528302
0.0235,0.020412260505469813,1.0,5.652296349105011,0.44140241667356034,1.1715250286581638,0.9558310917431995,0.8823166581752644,5.593312170889226
0.024,0.02038921736060159,1.0,5.673050115794556,0.4462235813345011,1.1699279512013578,0.9569879883304526,0.8844979656020358,5.615821478713672
0.0245,0.020366174215733373,1.0,5.693319121854714,0.45100313260792807,1.1683315551932396,0.9580891926123394,0.8866579501049013,5.637818772641931
0.025,0.02034313107086515,1.0,5.7131355057116355,0.4557414383769383,1.1667357951777177,0.9591380963640466,0.8887966984258167,5.659336273114349
0.025500000000000002,0.02032008792599693,1.0,5.732501731043312,0.46043877736018785,1.1651406646481095,0.9601378250532837,0.8909142435183226,5.680376482241159
0.026000000000000002,0.020297044781128707,1.0,5.7514632027777886,0.4650956270814756,1.1635461015311277,0.9610913206365536,0.8930106906958802,5.700984899869919
0.0265,0.02027400163626049,1.0,5.770032515218749,0.46971232174748573,1.1619520867156945,0.9620012837426025,0.8950860864337287,5.721174167790999
0.027,0.020250958491392267,1.0,5.788221491826411,0.4742891920123681,1.1603586022718653,0.9628702234432304,0.897140474709655,5.7409561545037056
0.0275,0.020227915346524045,1.0,5.80604208791238,0.47882656853027267,1.1587656302696956,0.9637004736076501,0.8991738985802653,5.760342859161451
0.028,0.020204872201655823,1.0,5.8235063858075975,0.4833247819553494,1.157173152779241,0.9644942070552712,0.9011864001817335,5.779346406740675
0.0285,0.0201818290567876,1.0,5.840626590197182,0.48778416294174826,1.155581151870557,0.9652534484248053,0.9031780207305227,5.797979043376628
