Time [s],Lmtc [m],STIM [ ],Fsee [N],Gamma [ ],Lcerel [ ],q [ ]
0.0,0.03858119772994107,1.0,0.11995170945833972,1.0028901703779168e-05,1.062077895818073,0.005000000000018237
0.0005,0.03857262630136964,1.0,0.1050955396271792,0.018338947732090653,1.0623745522448012,0.0055027553838246845
0.001,0.038564054872798216,1.0,0.09446406904123231,0.03633279144535987,1.0624161345794918,0.00946657189112485
0.0015,0.03855548344422678,1.0,0.08674767415311133,0.05399682502236135,1.0622653286447785,0.02068302698448046
0.002,0.038546912015655355,1.0,0.08399073475818804,0.07133700129031034,1.0617261628421106,0.04230625627833474
0.0025,0.03853834058708393,1.0,0.09072128838286259,0.08835932258339346,1.060415008063966,0.07598569994638822
0.003,0.0385297691585125,1.0,0.11609881401686331,0.10506962757506591,1.0577548418662048,0.12116566459950492
0.0035,0.03852119772994107,1.0,0.1708901808736221,0.12147363427847256,1.0535070600001388,0.17523378657894206
0.004,0.03851262630136964,1.0,0.25564003265572144,0.13757695656041188,1.0483215532312946,0.23491461920133397
0.0045000000000000005,0.03850405487279821,1.0,0.36217383394948943,0.15338510600358193,1.0429452661470742,0.29717148314658015
0.005,0.038495483444226784,1.0,0.48370179571784055,0.16890349324686182,1.0376898753530868,0.35930501853157165
0.0055,0.03848691201565536,1.0,0.6164604611383019,0.1841374296240967,1.0326269136289306,0.4191547395563936
0.006,0.03847834058708393,1.0,0.7580517714192759,0.19909263235728958,1.0277629379348474,0.4752447580054458
0.006500000000000001,0.038469769158512496,1.0,0.9065283080273149,0.21377368998990356,1.023093351994008,0.5267412560278878
0.007,0.03846119772994107,1.0,1.060190648212902,0.22818562703604314,1.0186115753846554,0.5733222870738243
0.0075,0.03845262630136964,1.0,1.2174895991453059,0.2423326882088972,1.0143116627618252,0.6150198679882289
0.008,0.038444054872798214,1.0,1.3771016450947806,0.25621977636153265,1.0101863575010617,0.6520884586673414
0.0085,0.03843548344422679,1.0,1.5379319738619937,0.269852794995459,1.0062272062914541,0.6849034457586632
0.009000000000000001,0.03842691201565536,1.0,1.6990003123179396,0.28323628443618704,1.002426750209466,0.7138867354137279
0.0095,0.038418340587083925,1.0,1.8594587763563641,0.2963744287479851,0.9987777821180591,0.7394653948610241
0.01,0.0384097691585125,1.0,2.0186116575918405,0.30927180814133476,0.995272792524144,0.7620470461821512
0.0105,0.03840119772994107,1.0,2.17588605392313,0.3219327319033427,0.9919043516470636,0.782005312150984
0.011,0.038392626301369644,1.0,2.3308286075320024,0.3343615993328288,0.9886650032489477,0.7996751127538108
0.0115,0.038384054872798216,1.0,2.4830707379179358,0.3465626619903586,0.9855476668457458,0.8153518637274729
0.012,0.03837548344422678,1.0,2.6323222791296406,0.35854004076922374,0.9825455574365048,0.8292934465240989
0.0125,0.038366912015655355,1.0,2.7783875872359887,0.37029791929874845,0.9796518095558554,0.8417234986350399
0.013000000000000001,0.03835834058708393,1.0,2.9210681328369286,0.381840189721383,0.9768607604593151,0.8528354844659047
0.0135,0.0383497691585125,1.0,3.0602607478043735,0.39317083326067287,0.9741663798397301,0.8627959789123445
0.014,0.03834119772994107,1.0,3.1959418204719325,0.40429387544582923,0.9715624551250057,0.8717483091435384
0.0145,0.03833262630136964,1.0,3.328048163129661,0.4152130560405886,0.9690441101899054,0.8798162367743843
0.015,0.03832405487279821,1.0,3.456526170672864,0.42593200439662354,0.9666069852761755,0.8871065168831498
0.0155,0.038315483444226785,1.0,3.5814202393870023,0.43645449814320825,0.964246027171832,0.8937110420307058
0.016,0.03830691201565536,1.0,3.7027803463147393,0.4467842073019637,0.9619566601723946,0.899709326541763
0.0165,0.03829834058708393,1.0,3.8205815524589495,0.45692448919410145,0.9597356961772248,0.9051705395713374
0.017,0.038289769158512496,1.0,3.9348923719386186,0.466878877251509,0.9575791655969398,0.9101545044665841
0.0175,0.03828119772994107,1.0,4.04581091636763,0.4766508994723229,0.9554831099840534,0.9147132398841138
0.018000000000000002,0.03827262630136964,1.0,4.153359248811263,0.4862437638149597,0.9534447982617892,0.918892329686692
0.0185,0.038264054872798214,1.0,4.2575996596715315,0.4956607361784426,0.9514612771478156,0.922731558882265
0.019,0.03825548344422679,1.0,4.358638263142301,0.5049051518034987,0.9495293274303841,0.926265724002236
0.0195,0.03824691201565535,1.0,4.45656844557469,0.5139802241713622,0.9476461050929658,0.9295254350282964
0.02,0.038238340587083926,1.0,4.551453234164928,0.5228889990114507,0.9458093039712572,0.932537718551607
0.0205,0.0382297691585125,1.0,4.643359808515383,0.5316344999940682,0.9440167321347969,0.9353264439691267
0.021,0.03822119772994107,1.0,4.73233570137748,0.5402196479464778,0.942266558664998,0.9379127790511156
0.021500000000000002,0.038212626301369644,1.0,4.818471567465992,0.5486474085559186,0.9405566031666348,0.9403154179926683
0.022,0.03820405487279821,1.0,4.901866093566527,0.556920711772316,0.9388847233619508,0.9425509705178877
0.0225,0.03819548344422678,1.0,4.98258711770564,0.5650423669853198,0.9372492230061233,0.944634296391501
0.023,0.038186912015655355,1.0,5.060695353831418,0.5730151202363089,0.9356485744997353,0.9465786787580772
0.0235,0.03817834058708393,1.0,5.136278175263722,0.5808417229072971,0.9340810498672037,0.9483959580399011
0.024,0.0381697691585125,1.0,5.209417260106644,0.5885248680575282,0.9325450627795469,0.9500967628587342
0.0245,0.038161197729941074,1.0,5.280183381957663,0.5960671821394307,0.931039213059259,0.9516906618104914
0.025,0.03815262630136964,1.0,5.348644332134813,0.6034712417575359,0.9295621942081338,0.9531862739286961
0.025500000000000002,0.03814405487279821,1.0,5.414873523698514,0.610739588326573,0.9281126982256658,0.9545913639333131
0.026000000000000002,0.038135483444226785,1.0,5.478938239664563,0.6178747100403594,0.9266895326931475,0.9559129575449428
0.0265,0.03812691201565536,1.0,5.540900707009771,0.6248790445346458,0.925291603482626,0.9571574218235894
0.027,0.03811834058708393,1.0,5.600821574892302,0.6317549850637993,0.9239178741926742,0.9583305320705131
0.0275,0.038109769158512496,1.0,5.658767836577261,0.6385048931787789,0.9225672824875306,0.9594375244239458
0.028,0.03810119772994107,1.0,5.7147993273399615,0.6451310784428095,0.9212388739516106,0.9604831721791596
0.0285,0.03809262630136964,1.0,5.7689721220703465,0.6516358042698093,0.9199317635622356,0.9614718293802511
0.029,0.038084054872798215,1.0,5.821342567482897,0.6580212977850272,0.9186450922822342,0.9624074692249973
