Time [s],Lmtc [m],STIM [ ],Fsee [N],Gamma [ ],Lcerel [ ],q [ ],fisomrel [ ],fce [N]
0.0,0.021639753877878292,1.0,1.9329263693325567,0.0650225584426949,1.3478290855886992,0.09679079820161125,0.5160597088741175,1.608637641433138
0.0005,0.02162271103349611,1.0,1.2639907872694083,0.07346055355131974,1.3486566339095876,0.13532555152252007,0.5137542065233434,0.9375065892645293
0.001,0.021605668189113927,1.0,1.0926163643273872,0.08182239734495496,1.3480289712855356,0.17920186099329977,0.5155033405837275,0.7677980218901975
0.0015,0.021588625344731747,1.0,1.11987354747494,0.09010877707954565,1.3466859046587754,0.22706478339045888,0.519235534043706,0.7986054741088051
0.002,0.021571582500349566,1.0,1.2420529440793744,0.09832037379511388,1.3450061321632545,0.27742060833956705,0.5238830750790039,0.9251977313466697
0.0025,0.021554539655967382,1.0,1.4042620233989929,0.10645786239894825,1.3432150377611047,0.3288194994985235,0.5288137514185738,1.0920785028756108
0.003,0.0215374968115852,1.0,1.5843185789810017,0.11452191170965767,1.3413995108769745,0.37991979021531636,0.5337854958918502,1.2768350686739043
0.0035,0.021520453967203017,1.0,1.7728971910559037,0.12251318445555873,1.3395908065014388,0.4295976302019195,0.5387123365588093,1.4700605808007488
0.004,0.021503411122820837,1.0,1.9650437181949136,0.13043233753280176,1.3378016028838766,0.47700246349956243,0.543560308356335,1.666769095620866
0.0045000000000000005,0.021486368278438656,1.0,2.1575056558257586,0.13828002167481415,1.3360377129337944,0.5215581268087387,0.5483146219448993,1.8636945865937844
0.005,0.021469325434056472,1.0,2.347786261718223,0.14605688213776102,1.334302152419434,0.5629317064821799,0.552968283550934,2.0583342141914476
0.0055,0.02145228258967429,1.0,2.5339866244225338,0.1537635570718316,1.332596176833109,0.600986851131248,0.5575191326239973,2.2487875439225395
0.006,0.02143523974529211,1.0,2.714518429478865,0.16140068220333345,1.3309203257638484,0.6357352216832748,0.5619669519853937,2.433466568488879
0.006500000000000001,0.021418196900909927,1.0,2.888363735500821,0.1689688829507441,1.329273965823147,0.667290964442715,0.5663146217243882,2.6113565349423715
0.007,0.021401154056527746,1.0,3.054741578200646,0.17646878042414896,1.3276562060897352,0.6958344593574535,0.5705656424435238,2.7816802195835453
0.0075,0.021384111212145566,1.0,3.2131379231434245,0.18390099539003824,1.3260658519425121,0.7215834548156035,0.574724240788015,2.943927971981135
0.008,0.02136706836776338,1.0,3.3633502456292694,0.19126613652179933,1.324501327139886,0.7447719144918047,0.5787955547378107,3.0979024585982553
0.0085,0.0213500255233812,1.0,3.505353920956874,0.19856480650899175,1.3229609684381969,0.7656357479273335,0.582784851461848,3.243584323682798
0.009000000000000001,0.021332982678999017,1.0,3.6392158569256376,0.20579760153125864,1.3214431831989393,0.7844033972785066,0.5866971198997326,3.3810454464509125
0.0095,0.021315939834616836,1.0,3.7652446795587124,0.2129651274489355,1.3199461166252588,0.8012898461681821,0.590537929825665,3.510599917700142
0.01,0.021298896990234656,1.0,3.8837652625456767,0.220067975547323,1.3184680943671319,0.8164937950645385,0.5943122914806704,3.6325775203583546
0.0105,0.021281854145852472,1.0,3.995075706882653,0.2271067204455939,1.3170076699664977,0.8301963917894281,0.5980245487296484,3.7472806175056363
0.011,0.02126481130147029,1.0,4.099548263956414,0.23408193676292113,1.3155633969652947,0.8425610320242447,0.6016789699828954,3.855085620604344
0.0115,0.02124776845708811,1.0,4.197621271446042,0.24099419911847753,1.3141338289054625,0.8537340389004991,0.6052797501487746,3.9564349280406157
0.012,0.021230725612705927,1.0,4.289735467953017,0.24784407446156695,1.3127176250996415,0.8638458148575828,0.6088307478081603,4.051773002199361
0.0125,0.021213682768323746,1.0,4.376372159265929,0.2546321332585689,1.311313461966831,0.8730121259598613,0.612335713592906,4.14158474576039
0.013000000000000001,0.021196639923941565,1.0,4.458005636802142,0.261358945587622,1.3099201095541342,0.8813355241862254,0.6157981027758139,4.226347751975234
0.0135,0.02117959707955938,1.0,4.534925117829325,0.26802505214941175,1.3085367437230806,0.8889068177798197,0.6192203110910324,4.30635355936406
0.014,0.0211625542351772,1.0,4.607445640175304,0.2746309936446235,1.3071625403351996,0.8958062160146016,0.6226046952593074,4.381919474264299
0.0145,0.02114551139079502,1.0,4.675905455278551,0.2811773107739427,1.3057966752520205,0.9021045493557561,0.6259535736192413,4.453385964734546
0.015,0.021128468546412836,1.0,4.740663645636138,0.2876645442380548,1.3044383243350723,0.9078643787359832,0.6292692267042133,4.521114278782468
0.0155,0.021111425702030655,1.0,4.802078381811128,0.29409323070821003,1.3030866982140723,0.9131409999340763,0.6325538134627675,4.5854646268193955
0.016,0.02109438285764847,1.0,4.860432519617108,0.3004638998098654,1.301741169114713,0.9179833669556529,0.6358090674451449,4.6467215093221
0.0165,0.02107734001326629,1.0,4.916013482569541,0.3067770872987751,1.3004011232134103,0.9224348271546692,0.639036660688486,4.7051739268411135
0.017,0.02106029716888411,1.0,4.969001629399759,0.3130333012957873,1.2990661529890106,0.926533842661392,0.6422377445454148,4.761003340914085
