Time [s],Lmtc [m],STIM [ ],Fsee [N],Gamma [ ],Lcerel [ ],q [ ],fisomrel [ ],fce [N]
0.0,0.02048737690573941,1.0,7.463146998838684,0.15844709999940057,1.2533945143235143,0.5396637409295477,0.7431648804430011,7.3407438173978665
0.0005,0.020466495063068694,1.0,6.39203769168741,0.16604195623686824,1.2534567703634523,0.5765204967253661,0.743038662227713,6.269533188484354
0.001,0.020445613220397982,1.0,5.62388378869568,0.1735682702577543,1.2531544860516444,0.6102991606539959,0.7436512247677112,5.501870861124964
0.0015,0.020424731377727268,1.0,5.0997902411010045,0.1810266609063761,1.2525131773473508,0.6410697115281511,0.7449483810637815,4.97881693925509
0.002,0.020403849535056553,1.0,4.752899304428482,0.18841774081189927,1.2515992059111893,0.6690167548072983,0.7467913583394358,4.633399955038329
0.0025,0.02038296769238584,1.0,4.532587462540431,0.19574211766037086,1.2504749284266794,0.6943603866087245,0.7490492409185994,4.414888832051427
0.003,0.020362085849715127,1.0,4.40203049360123,0.20300039339462894,1.249193163604566,0.7173294040328858,0.7516110688509923,4.286368147245799
0.0035,0.020341204007044412,1.0,4.334842110654609,0.21019316457005127,1.2477961501383292,0.7381467903223173,0.7543882719064904,4.221378901889097
0.004,0.0203203221643737,1.0,4.312215933034351,0.21732102237087725,1.246316410721691,0.7570223986686716,0.7573129032367327,4.201059067015024
0.0045000000000000005,0.020299440321702986,1.0,4.320834726239057,0.22438455252621686,1.244778200978139,0.7741496897456183,0.7603345293036232,4.212050231952379
0.005,0.02027855847903227,1.0,4.351014365497765,0.23138433569658376,1.243199746120725,0.7897052827538467,0.7634155339472598,4.244637709638247
0.0055,0.020257676636361556,1.0,4.3959068070145,0.23832094715047508,1.2415941644904733,0.8038487896213808,0.7665290387366005,4.291951724600756
0.006,0.020236794793690845,1.0,4.45057086506177,0.2451949567490202,1.2399709790885811,0.8167239372527421,0.769655716781071,4.3490355655038755
0.006500000000000001,0.02021591295102013,1.0,4.511279536780403,0.2520069303606571,1.2383373378278142,0.8284598856986718,0.7727812535886015,4.412150835844667
0.007,0.020195031108349415,1.0,4.575657092547556,0.2587574264568216,1.2366977710031333,0.8391718558987926,0.7758966608085931,4.478914698447728
0.0075,0.020174149265678704,1.0,4.641682578786284,0.26544700084492406,1.2350560519765061,0.8489632409611473,0.7789946097168722,4.547300493104773
