Time [s],Lmtc [m],STIM [ ],Fsee [N],Gamma [ ],Lcerel [ ],q [ ],fisomrel [ ],fce [N]
0.0,0.02063975387787829,1.0,2.2085434221717093,0.07352234848518321,1.2741938496316965,0.10279592906076825,0.6992709312966026,2.0499568813374696
0.0005,0.02062377872176297,1.0,1.5477797697006108,0.0818836345914506,1.274912451814902,0.1380428774938343,0.6976925753484768,1.3878595017334092
0.001,0.02060780356564765,1.0,1.3313355834698775,0.09016946166869104,1.2744503165372327,0.17748285149548837,0.6987080950104511,1.1722736804603473
0.0015,0.020591828409532335,1.0,1.3161677647559826,0.09838051071580436,1.2733371780137228,0.22010439773090107,0.7011471484619776,1.1591639106022846
0.002,0.020575853253417015,1.0,1.4189193100788393,0.10651745659542294,1.2718308751367757,0.2647819649758743,0.7044319012894986,1.2646790778238224
0.0025,0.020559878097301695,1.0,1.583157173885687,0.11458096807248444,1.2701447549391265,0.3104649429874321,0.7080872455155172,1.4319813668747448
0.003,0.020543902941186375,1.0,1.779758804628844,0.12257170786513648,1.2683902556426987,0.35617790662674637,0.7118666827041873,1.631739054148762
0.0035,0.020527927785071058,1.0,1.9940247608351096,0.1304903327514427,1.26661877050491,0.40107090930563594,0.7156577248578008,1.8491578440905179
0.004,0.020511952628955738,1.0,2.217835417419259,0.13833749359035996,1.2648541550878636,0.44445842745149094,0.7194091061307757,2.0760753648125996
0.0045000000000000005,0.020495977472840418,1.0,2.4460587836857557,0.1461138350571009,1.2631081524787786,0.48583145889987106,0.7230964003968152,2.307339678072376
0.005,0.020480002316725098,1.0,2.674873921221079,0.15381999693416595,1.2613872975594744,0.5248486516979847,0.7267067226982191,2.5391197018864586
0.0055,0.020464027160609778,1.0,2.9015874580818966,0.1614566114370008,1.2596945737182217,0.5613131467304077,0.7302349135252445,2.7687184107352425
0.006,0.02044805200449446,1.0,3.1238922703618006,0.16902430780106256,1.2580318167731313,0.5951465739700201,0.7336783261310289,2.9938271464983472
0.006500000000000001,0.02043207684837914,1.0,3.3401772888701986,0.1765237069656988,1.2563993054522724,0.6263602586891559,0.7370375846543693,3.2128359941002786
0.007,0.02041610169226382,1.0,3.549201490921077,0.18395542389145556,1.2547967048199913,0.6550307843291565,0.7403145568514969,3.424506082995187
0.0075,0.0204001265361485,1.0,3.749984622896346,0.19132007285460617,1.2532233745096992,0.6812789038373724,0.7435116904076824,3.627859755659593
0.008,0.02038415138003318,1.0,3.9419556228105965,0.19861825820662476,1.251678109018633,0.7052521813116489,0.7466325177632201,3.8223293834886807
0.0085,0.020368176223917865,1.0,4.124795656142466,0.20585057681691213,1.2501594898302741,0.7271123705065997,0.7496809185914279,4.007599797606092
0.009000000000000001,0.020352201067802545,1.0,4.298318412544235,0.21301762175747904,1.2486661112087039,0.7470261260418894,0.7526606605453621,4.183488216096692
0.0095,0.020336225911687225,1.0,4.462567556686372,0.22011998960596932,1.2471963771649837,0.7651581921769764,0.7555758044660286,4.350042016604892
0.01,0.020320250755571905,1.0,4.617698786256885,0.2271582639942979,1.2457487104477536,0.7816671205895621,0.7584302852530647,4.507420460392438
0.0105,0.02030427559945659,1.0,4.763929792328448,0.23413301691018493,1.2443216188104307,0.7967025817194368,0.7612277863274024,4.655844556770224
