Time [s],Lmtc [m],STIM [ ],Fsee [N],Gamma [ ],Lcerel [ ],q [ ],fisomrel [ ],fce [N]
0.0,0.0199202184317113,1.0,2.501293370943235,0.08038295779383295,1.221004619075995,0.1074873174455105,0.8046278333882976,2.425920655197302
0.0005,0.019902018759017908,1.0,1.723160015801484,0.08868232819477603,1.2217698816941436,0.14060547929551886,0.8032724782934623,1.6468070025555515
0.001,0.019883819086324514,1.0,1.4377203293388607,0.09690679834369043,1.221327504734063,0.1771254165601998,0.8040565425927733,1.3619347711324632
0.0015,0.019865619413631123,1.0,1.370313684107639,0.10505704418992842,1.2202222580427697,0.21626007331969996,0.8060086282501749,1.2959366212360512
0.002,0.01984741974093773,1.0,1.4353738659850672,0.11313373562611234,1.2186819830182862,0.25710610779726134,0.8087127612127599,1.3629376509981475
0.0025,0.01982922006824434,1.0,1.5729159224043483,0.12113753643932137,1.2169190174693791,0.298845461795462,0.8117845594404768,1.5026696684600263
0.003,0.019811020395550945,1.0,1.7500088542861953,0.12906910444900932,1.2150577765142407,0.34072035571181747,0.8150006110430035,1.6820381618385993
0.0035,0.019792820722857554,1.0,1.9493181013389835,0.13692909153387717,1.213160891028436,0.3820565228890985,0.818249738143853,1.8836279997088525
0.004,0.019774621050164164,1.0,2.161187536247761,0.14471814375615424,1.2112592037949816,0.4222909864914568,0.8214781952476417,2.097744735125517
0.0045000000000000005,0.01975642137747077,1.0,2.379681672269556,0.15243690127803117,1.209368363225389,0.46098500426774747,0.8246595539212862,2.318434574967259
0.005,0.01973822170477738,1.0,2.600748426891726,0.16008599824976846,1.2074966779787561,0.4978224064887191,0.8277805145111214,2.5416367074104604
0.0055,0.019720022032083985,1.0,2.8212921974032903,0.1676660639345907,1.2056489198364975,0.5325983187404968,0.8308340870803274,2.76425139274853
0.006,0.019701822359390594,1.0,3.039069561242812,0.17517772076810775,1.2038273367016017,0.5652017364226509,0.8338176672525276,2.984034190295758
0.006500000000000001,0.0196836226866972,1.0,3.252294260902652,0.1826215855435963,1.2020330114944549,0.5955977682423497,0.8367306490659259,3.199199229039488
0.007,0.01966542301400381,1.0,3.459519190908308,0.18999827263502844,1.2002663277795338,0.6238099519375556,0.8395735918308014,3.408300586700601
0.0075,0.01964722334131042,1.0,3.6598163888867674,0.19730838549572183,1.1985267206203492,0.6499038948361102,0.8423485647989193,3.6104124693725086
0.008,0.019629023668617025,1.0,3.8524360687085952,0.20455252377878533,1.1968134790961744,0.6739746680867067,0.8450578177842388,3.8047873409609676
0.0085,0.019610823995923635,1.0,4.0368486316287155,0.21173128784868697,1.1951256721258536,0.6961358800876151,0.8477038883097354,3.9908979965919884
0.009000000000000001,0.01959262432323024,1.0,4.212790233626505,0.21884526687339265,1.1934620737183854,0.7165111627203298,0.850289704130328,4.1684831853297055
0.0095,0.01957442465053685,1.0,4.380162093608687,0.2258950411751889,1.1918213642718096,0.735228093587531,0.8528182568356069,4.337446701239941
0.01,0.019556224977843456,1.0,4.538974192902912,0.23288119107636254,1.1902022241841668,0.7524137577968218,0.8552924556615839,4.49780098947422
0.0105,0.019538025305150065,1.0,4.689278749157526,0.2398042797544733,1.1886034359561977,0.7681916260098381,0.8577149757820658,4.649600528751452
0.011,0.01951982563245667,1.0,4.831450166653472,0.2466649064665019,1.1870233650192508,0.7826792074118951,0.8600890437475044,4.793222265480746
0.0115,0.01950162595976328,1.0,4.965695242816169,0.2534636242792085,1.1854608293020632,0.7959872862362608,0.8624171231783639,4.928875011600405
0.012,0.01948342628706989,1.0,5.092269878390395,0.2602009825735574,1.1839146806084155,0.808219022881146,0.864701561026818,5.056816562358112
0.0125,0.019465226614376496,1.0,5.211491194988164,0.2668775307305133,1.1823837707420892,0.8194697096338076,0.8669446406795882,5.17736584793356
0.013000000000000001,0.019447026941683106,1.0,5.323731536571474,0.27349381813104057,1.180866951506865,0.8298268422829118,0.8691485834104533,5.290896936884867
0.0135,0.01942882726898971,1.0,5.429412906492313,0.28005039415610367,1.1793630747065242,0.8393703894959539,0.8713155497272872,5.3978334750096675
0.014,0.01941062759629632,1.0,5.528860238560167,0.28654778594769087,1.177871226419089,0.8481732865441567,0.8734473072486768,5.498501768246259
0.0145,0.019392427923602927,1.0,5.62261326538905,0.29298655815157565,1.1763901978311009,0.8563016751987422,0.8755459924364204,5.593443091655791
0.015,0.019374228250909536,1.0,5.710977761344905,0.2993672332200616,1.1749192215202249,0.8638157006523871,0.877613063771034,5.682964336914151
0.0155,0.019356028578216146,1.0,5.794227689461484,0.30569032429156606,1.1734576221859239,0.870769849327775,0.8796498132224212,5.76734046182331
0.016,0.019337828905522752,1.0,5.872658211638677,0.3119563445045065,1.1720047245276612,0.8772134055215439,0.8816574989606535,5.846867577356806
0.0165,0.01931962923282936,1.0,5.946583671908164,0.3181658069973004,1.1705598532448998,0.8831909262028281,0.8836373458443131,5.92186093158559
0.017,0.019301429560135967,1.0,6.016335730360992,0.3243192249083651,1.169122333037103,0.888742687134434,0.8855905458723489,5.992653044216472
0.0175,0.019283229887442577,1.0,6.082261647742896,0.3304171113761182,1.1676914886037337,0.893905096819764,0.8875182585994553,6.0595919917490075
0.018000000000000002,0.019265030214749183,1.0,6.144601283141487,0.3364599574928936,1.166266835225969,0.8987111340097952,0.8894213580157618,6.122918275155414
0.0185,0.019246830542055792,1.0,6.203681418579153,0.3424482852853285,1.164847768488748,0.9031906095989654,0.8913008528971207,6.18295936729407
0.019,0.0192286308693624,1.0,6.25968321430456,0.34838257535977185,1.16343392706562,0.9073705625513189,0.8931574059356384,6.239896922023782
0.0195,0.019210431196669008,1.0,6.312790520310796,0.35426330726323185,1.162024956307845,0.9112754828834053,0.8949916541337636,6.2939152556523394
0.02,0.019192231523975617,1.0,6.363193518204446,0.3600909605427166,1.1606205015666837,0.9149275679613057,0.8968042179058678,6.345204993675322
0.0205,0.019174031851282223,1.0,6.411088171288973,0.3658660147452343,1.1592202081933958,0.9183469545060666,0.8985957012114069,6.393962521039499
0.021,0.019155832178588832,1.0,6.4566757162045105,0.37158894941779314,1.1578237215392415,0.9215519267644432,0.9003666916780159,6.440389473949045
0.021500000000000002,0.01913763250589544,1.0,6.500099447057057,0.3772602189037486,1.1564307827020783,0.9245591174392259,0.9021176408928606,6.484629468761179
0.022,0.019119432833202048,1.0,6.54157353587592,0.38288032460227417,1.1550410304196987,0.9273836554130999,0.9038491155455922,6.526897041399504
