Time [s],Lmtc [m],STIM [ ],Fsee [N],Gamma [ ],Lcerel [ ],q [ ],fisomrel [ ],fce [N]
0.0,0.02026966527186414,1.0,4.417868919077686,0.10411572081613772,1.277183320582145,0.2553932853869255,0.6926776271642233,4.198454963871798
0.0005,0.020250088864475435,1.0,3.6296056921343274,0.1148316834357366,1.277431273628211,0.3187761586685077,0.692127553652115,3.4096135709382693
0.001,0.02023051245708673,1.0,3.234118335027155,0.1254194689337259,1.2768944951828323,0.38175165998290567,0.6933177541497779,3.015376890982809
0.0015,0.020210936049698026,1.0,3.075940011882486,0.13588061045703279,1.275814478427623,0.44218970965464205,0.695705493958793,2.859704170140854
0.002,0.02019135964230932,1.0,3.061167075318395,0.14621662301058425,1.274382702688563,0.4986926477325291,0.6988565298612786,2.848230654859456
0.0025,0.020171783234920613,1.0,3.13312797982317,0.15642900309717817,1.272735734162976,0.5504918619337739,0.7024608772423302,2.9239555054426414
0.003,0.020152206827531906,1.0,3.2573968118507963,0.16651922948098333,1.2709638458993076,0.5972971861015921,0.7063143768618252,3.0522362934408602
0.0035,0.020132630420143204,1.0,3.4124533281791374,0.176488763506691,1.2691248122377088,0.6391516266604121,0.710287341752072,3.211415713605646
0.004,0.020113054012754497,1.0,3.5845545531721648,0.1863390487896099,1.2672547797335685,0.6763087035711609,0.7142995308382472,3.38766642578276
0.0045000000000000005,0.02009347760536579,1.0,3.7646527854528173,0.19607151114116064,1.2653762830530866,0.7091393457641473,0.7183017135717122,3.5718893613402374
0.005,0.020073901197977084,1.0,3.946427733949014,0.2056875611478533,1.2635037971534737,0.7380664776471659,0.7222629955428039,3.757732360543115
0.0055,0.020054324790588378,1.0,4.12592505739751,0.21518858927252857,1.2616454026900845,0.7635205245671105,0.726166733004574,3.9412242242163913
0.006,0.020034748383199675,1.0,4.300211966160597,0.22457597423775055,1.2598063584433312,0.7859148188699188,0.7300026244496611,4.119422011607426
0.006500000000000001,0.02001517197581097,1.0,4.46768114417039,0.23385107185652745,1.257988815866418,0.8056302416807727,0.7337670835513737,4.2907152252899134
0.007,0.019995595568422262,1.0,4.627166994880538,0.24301522789865537,1.2561939396960384,0.8230100910254408,0.7374586610520906,4.453937307835044
0.0075,0.019976019161033556,1.0,4.778125739514532,0.2520697697866079,1.2544216519412035,0.8383581399319017,0.7410784920940365,4.608546150451615
0.008,0.019956442753644853,1.0,4.920405245234394,0.26101600392057056,1.2526711884547426,0.8519403025434841,0.7446290820994719,4.754392655245
0.0085,0.019936866346256146,1.0,5.054012933793381,0.2698552290808618,1.250941593941923,0.8639877665197998,0.748113265719548,4.891487577955521
0.009000000000000001,0.01991728993886744,1.0,5.179186356536471,0.2785887332735747,1.2492315900064563,0.874700401990489,0.7515344581714146,5.020072346613578
0.0095,0.019897713531478733,1.0,5.296281881976525,0.28721776803225885,1.2475397943951234,0.8842505225075092,0.7548962007632801,5.14050728724672
0.01,0.01987813712409003,1.0,5.405715377400971,0.2957435847277481,1.245864825645589,0.8927865168006498,0.7582019500410563,5.253212094423577
0.0105,0.019858560716701324,1.0,5.507833461294755,0.30416737506879854,1.244205530566331,0.9004361237241155,0.761454635363267,5.358536649500678
0.011,0.019838984309312618,1.0,5.603409270825579,0.3124904689001792,1.2425600499350338,0.9073091604224488,0.7646584887020557,5.457258590961215
0.0115,0.01981940790192391,1.0,5.6927983258721016,0.3207140288428598,1.2409273814748294,0.9135004045433275,0.7678159874227282,5.549736168391485
0.012,0.019799831494535205,1.0,5.776387064823383,0.3288392175178104,1.2393065229088494,0.9190916142040332,0.7709295523731055,5.63635846247174
0.0125,0.019780255087146502,1.0,5.854589603333362,0.33686719754600075,1.2376964719602261,0.9241534312954366,0.7740015488706458,5.717542145257461
0.013000000000000001,0.019760678679757795,1.0,5.927844756957229,0.3447991315484007,1.2360962263520914,0.9287470077923464,0.7770342876092081,5.79372850421823
0.0135,0.01974110227236909,1.0,5.996613327665333,0.3526361821459801,1.234504783807577,0.932925389948704,0.7800300254854461,5.86538073002984
0.014,0.019721525864980383,1.0,6.061316223320308,0.36037948782305623,1.2329212473667286,0.936734708320871,0.7829907701005089,5.932921849474262
0.0145,0.01970194945759168,1.0,6.122334025629924,0.3680301945427844,1.2313448196586911,0.9402151860627223,0.7859182976683508,5.996734314793435
0.015,0.019682373050202973,1.0,6.17997149687715,0.3755894094926024,1.2297748597751883,0.9434019690609131,0.7888140552611702,6.057124421757077
0.0155,0.019662796642814267,1.0,6.234470129229974,0.38305820330257084,1.2282108554501499,0.9463258357004307,0.7916792218188432,6.1143349227463615
0.016,0.01964322023542556,1.0,6.286079513926414,0.39043764660275004,1.226652294417506,0.9490137919129267,0.7945149497411207,6.168616628162471
0.0165,0.019623643828036854,1.0,6.33505657434576,0.3977288100232005,1.2250986644111865,0.9514895892123717,0.7973223651212001,6.22022763985912
0.017,0.01960406742064815,1.0,6.38165686987727,0.4049327574536127,1.2235494669782454,0.9537741658596389,0.8001025432549694,6.269424632319484
0.0175,0.019584491013259445,1.0,6.426074971144848,0.412050516947525,1.2220043187745802,0.955886031960852,0.8028563297817384,6.316403062617983
0.018000000000000002,0.019564914605870738,1.0,6.468560562540995,0.41908318616234264,1.2204627495677274,0.9578415859304849,0.8055847042121501,6.361413613118865
0.0185,0.019545338198482032,1.0,6.509236654346822,0.4260317493974774,1.2189245137964357,0.9596553858151415,0.8082882290359769,6.404579894103586
0.019,0.01952576179109333,1.0,6.548228974611127,0.43289719095234114,1.2173893658994537,0.9613403812091543,0.8109674543753338,6.446028214492049
0.0195,0.019506185383704622,1.0,6.585665762048261,0.4396804951263456,1.2158570603155294,0.9629081154486834,0.8136229180477516,6.48588737483802
0.02,0.019486608976315916,1.0,6.6216775747777366,0.44638264621890256,1.2143273514834114,0.9643688997038445,0.8162551456244249,6.524288476158839
0.0205,0.01946703256892721,1.0,6.65639711490165,0.4530046285294238,1.212799993841848,0.9657319631902057,0.818864650483638,6.561364744595464
0.021,0.019447456161538507,1.0,6.689918270352395,0.45954736288672243,1.2112748106479154,0.9670055785829552,0.8214518175427499,6.5972104690970745
0.021500000000000002,0.0194278797541498,1.0,6.722369664367764,0.4660118827078404,1.2097515691406964,0.9681971966380257,0.8240171169720627,6.631954744184714
0.022,0.019408303346761094,1.0,6.753826868991842,0.47239911964579334,1.2082301284064216,0.9693135154132698,0.8265608544953806,6.665673459825948
0.0225,0.019388726939372387,1.0,6.784345915710889,0.4787099664159116,1.2067103820243192,0.9703605732665306,0.82908327185344,6.698422904394298
0.023,0.01936915053198368,1.0,6.813983644274674,0.4849453157335252,1.2051922235736172,0.9713438268144509,0.8315846055396587,6.730260166410693
0.0235,0.019349574124594978,1.0,6.8427976568185676,0.4911060603139641,1.2036755466335431,0.9722682154901684,0.8340650868141095,6.761243088687168
0.024,0.01932999771720627,1.0,6.87084627496047,0.4971930928725585,1.202160244783325,0.9731382180784239,0.8365249417165843,6.7914302254439995
0.0245,0.019310421309817565,1.0,6.8981884998739265,0.5032073061246384,1.2006462116021905,0.973957902321946,0.8389643910787559,6.820880802401636
0.025,0.01929084490242886,1.0,6.9248810810041235,0.5091495801941831,1.1991333454679405,0.9747309671014526,0.8413836428909834,6.84965177896666
