Time [s],Lmtc [m],STIM [ ],Fsee [N],Gamma [ ],Lcerel [ ],q [ ],fisomrel [ ],fce [N]
0.0,0.020809415649724244,1.0,0.5611290846024404,0.0026094634193565597,1.3294779498396774,0.005003165748065211,0.5657771222777721,0.20293765709450873
0.0005,0.020609415649724246,0.0,0.2889394130681532,0.002552070253072151,1.3163204524222967,0.005002782844058547,0.5997654855174142,-0.031149251284452173
0.001,0.020409415649724243,0.0,0.24715400659575035,0.002495944261819216,1.3016693800363177,0.005002430286798848,0.6359823405940148,-0.033027338571568116
0.0015,0.020209415649724245,0.0,0.20812648120672683,0.0024410574667830436,1.2870231247538861,0.005002122453139218,0.6704709034260605,-0.034815423783184196
0.002,0.020009415649724246,0.0,0.1718574888591317,0.0023873825118225227,1.2723831064861193,0.005001853674139098,0.7032297732038856,-0.03651346032710784
0.0025,0.019809415649724244,0.0,0.138348292739322,0.0023348926365885825,1.2577514050452923,0.005001619002042295,0.7342568527887108,-0.03812114179996684
0.003,0.019609415649724245,0.0,0.10760089204142026,0.0022835616780645857,1.2431312326828103,0.005001414120170652,0.7635488147765486,-0.03963808346754355
0.0035,0.019409415649724246,0.0,0.0796192965494688,0.0022333640476807992,1.2285279059796812,0.0050012352656137035,0.791099984754168,-0.04106320630866177
0.004,0.019209415649724244,0.0,0.05441059473664157,0.002184274723925799,1.2139512039483573,0.005001079165888003,0.8168995293161936,-0.042395425361096785
0.0045000000000000005,0.019009415649724245,0.0,0.03199535866449871,0.0021362692358014948,1.1994223204426913,0.005000942997085023,0.8409229524370103,-0.043628752870800216
0.005,0.018809415649724243,0.0,0.012446758633561714,0.0020893236535784628,1.1850061651203494,0.0050008244238680544,0.8630908754698481,-0.044741422162463594
0.0055,0.018609415649724244,0.0,0.0,0.00204341457586853,1.1722158524285569,0.005000725926570805,0.8813668006892221,-0.04298433874689961
0.006,0.018409415649724245,0.0,0.0,0.0019985191178633972,1.1674179292031768,0.005000662019242952,0.8878849479252804,-0.03817826068205174
0.006500000000000001,0.018209415649724243,0.0,0.0,0.0019546149000757482,1.164325904569634,0.005000608279517948,0.8919879883494862,-0.03523191476740939
0.007,0.018009415649724244,0.0,0.0,0.001911680036672886,1.161857566423114,0.005000560438496917,0.8952085127663488,-0.032964784524889094
0.0075,0.017809415649724245,0.0,0.0,0.0018696931257833472,1.1597425425650971,0.005000517165683141,0.8979292803793525,-0.031082142897964994
0.008,0.017609415649724243,0.0,0.0,0.001828633237397165,1.1578625184306777,0.005000477730535038,0.9003177010988959,-0.029455149257259478
0.0085,0.017409415649724244,0.0,0.0,0.001788479905966882,1.1561532887885402,0.005000441637133183,0.9024646016020911,-0.028013918571921467
0.009000000000000001,0.017209415649724245,0.0,0.0,0.0017492131135938992,1.1545752097730326,0.005000408509320184,0.9044260180944919,-0.026715369888371792
0.0095,0.017009415649724243,0.0,0.0,0.0017108132809518727,1.1531018953649184,0.005000378043657691,0.9062392385426784,-0.025530842545176385
0.01,0.016809415649724244,0.0,0.0,0.001673261290546092,1.1517149211558184,0.005000349985890443,0.9079303307947352,-0.024440275881976996
0.0105,0.016609415649724242,0.0,0.0,0.001636538375406919,1.1504002050255187,0.005000324116335786,0.9095191133131278,-0.023428500620171513
0.011,0.016409415649724243,0.0,0.0,0.0016006262894600544,1.149147606261954,0.005000300243714326,0.9110199661853167,-0.02248442525503708
0.0115,0.016209415649724244,0.0,0.0,0.0015655070818833112,1.1479486968524988,0.005000278197700807,0.9124447323985897,-0.021598999224986964
0.012,0.016009415649724246,0.0,0.0,0.001531163261280331,1.1467969671506058,0.005000257826444202,0.9138026017415359,-0.020765166338636128
0.0125,0.015809415649724243,0.0,0.0,0.001497577775539938,1.1456871971817748,0.005000238993398067,0.9151009623092746,-0.019977239030098612
0.013000000000000001,0.015609415649724245,0.0,0.0,0.0014647337175828638,1.1446146650762845,0.00500022157452128,0.9163463945794962,-0.019230231187918972
0.0135,0.015409415649724244,0.0,0.0,0.0014326148530764945,1.1435758688648983,0.005000205457860264,0.9175438795187582,-0.018520289326183166
0.014,0.015209415649724244,0.0,0.0,0.001401205227656911,1.1425676945763519,0.005000190541226165,0.9186978098527362,-0.01784404317021369
0.0145,0.015009415649724245,0.0,0.0,0.0013704889964946455,1.1415872470505566,0.005000176731030163,0.9198122058905787,-0.01719845787002374
0.015,0.014809415649724244,0.0,0.0,0.0013404508742115898,1.1406322207171078,0.005000163941934932,0.9208903139846987,-0.016581047372755724
0.0155,0.014609415649724244,0.0,0.0,0.001311076074481968,1.1397007139719437,0.005000152095855264,0.9219348420629166,-0.015989714226886557
0.016,0.014409415649724245,0.0,0.0,0.001282349959685314,1.1387908974005838,0.0050001411209263475,0.9229483471949624,-0.015422514938088902
0.0165,0.014209415649724243,0.0,0.0,0.001254257885282538,1.1379010347789533,0.0050001309509431525,0.9239332184275756,-0.014877663426625236
0.017,0.014009415649724244,0.0,0.0,0.001226785945910277,1.1370297678988028,0.005000121525283367,0.9248913708384009,-0.014353691054135809
0.0175,0.013809415649724243,0.0,0.0,0.0011999206994815813,1.1361759406474077,0.005000112788197471,0.9258244527551748,-0.013849319550774624
0.018000000000000002,0.013609415649724243,0.0,0.0,0.0011736487039095004,1.135338396912044,0.005000104688154573,0.926734073285112,-0.01336333130966873
0.0185,0.013409415649724244,0.0,0.0,0.0011479569440254259,1.1345161083617472,0.005000097177691939,0.9276216663648427,-0.012894639158310912
0.019,0.013209415649724245,0.0,0.0,0.0011228319908702764,1.1337080060813327,0.005000090212787149,0.9284886764390172,-0.012442184296355106
0.0195,0.013009415649724243,0.0,0.0,0.0010982617076090882,1.1329133445283495,0.005000083753173527,0.9293361713851531,-0.012005134795494943
0.02,0.012809415649724244,0.0,0.0,0.0010742340961717156,1.1321314125749782,0.005000077761600776,0.9301651592437636,-0.011582713437025011
0.0205,0.012831637871946466,0.0,0.0,0.0010507371584880126,1.1313614990933993,0.005000072203563717,0.9309766262237393,-0.011174176769540136
0.021,0.012853860094168688,0.0,0.0,0.0010277592332496928,1.1306029446521653,0.005000067047187546,0.9317714833927339,-0.010778840720090424
0.021500000000000002,0.01287608231639091,0.0,0.0,0.001005288390679893,1.1298550857177299,0.0050000622628836025,0.9325506268529641,-0.010396048873524945
0.022000000000000002,0.012898304538613133,0.0,0.0,0.0009833132297396468,1.1291173476079819,0.00500005782336707,0.9333148421867183,-0.01002521805941839
0.022500000000000003,0.012920526760835355,0.0,0.0,0.0009618232677178655,1.1283892873446946,0.00500005370354448,0.9340647635804858,-0.009665854456249906
0.023000000000000003,0.012942748983057578,0.0,0.0,0.0009408080219034596,1.1276704619496412,0.005000049880132739,0.9348010125822609,-0.009317483790650304
0.023500000000000004,0.0129649712052798,0.0,0.0,0.0009202570095853403,1.1269604284445949,0.005000046331531279,0.9355241984366596,-0.008979650819071481
0.024000000000000004,0.012987193427502023,0.0,0.0,0.0009001597480524183,1.1262587438513287,0.005000043037702995,0.9362349184043383,-0.00865191883373707
0.024500000000000004,0.013009415649724245,0.0,0.0,0.0008805067746988936,1.1255650663658345,0.005000039980229386,0.9369336564341743,-0.008333915140064013
0.025000000000000005,0.013031637871946467,0.0,0.0,0.0008612868415639437,1.124878915225689,0.005000037141737478,0.9376210261282206,-0.00802521930105191
0.025500000000000005,0.013053860094168689,0.0,0.0,0.0008424908911293527,1.1241999994524088,0.005000034506449328,0.9382974405440866,-0.007725512384636333
0.026000000000000006,0.013076082316390911,0.0,0.0,0.0008241099895135466,1.1235280389840627,0.0050000320597246295,0.9389632943390075,-0.007434491915406516
0.026500000000000006,0.013098304538613133,0.0,0.0,0.0008061352028349513,1.1228627537587204,0.005000029787962957,0.9396189749552962,-0.007151866577380964
