Time [s],Lmtc [m],STIM [ ],Fsee [N],Gamma [ ],Lcerel [ ],q [ ],fisomrel [ ],fce [N]
0.0,0.02151117556733468,1.0,2.044529764905551,0.06464069579262953,1.37618175741082,0.10597422792855983,0.4339491415652281,1.5337919798730624
0.0005,0.021497536211864034,1.0,1.5248111675096763,0.07582883199767049,1.3768604135542433,0.16303055175386685,0.43190491478289894,1.011657774019468
0.001,0.021483896856393393,1.0,1.4513605960932892,0.0868831432745166,1.376099940727782,0.2292139007238811,0.4341953383382352,0.9409136443934574
0.0015,0.021470257500922747,1.0,1.5600492356061884,0.09780523035941446,1.3746902480510275,0.3004316407328643,0.438428872061838,1.0546003027402093
0.002,0.021456618145452102,1.0,1.7483524832545716,0.10859667479343385,1.3730280469995835,0.37265323560943214,0.4434003046067062,1.2487652385674237
0.0025,0.02144297878998146,1.0,1.9722625472297635,0.11925903927219203,1.371288306333017,0.44253209371742847,0.4485799743214388,1.4787738142855795
0.003,0.021429339434510815,1.0,2.2126967245634908,0.12979386778179713,1.3695396558041504,0.5077193004912985,0.4537617711526003,1.7252999964134756
0.0035,0.021415700079040173,1.0,2.459080102490565,0.1402026856321741,1.3678128991277183,0.5668835563526082,0.45885468494105164,1.9776619761501442
0.004,0.021402060723569528,1.0,2.704407312201441,0.1504870004533675,1.3661233927687044,0.6195231764849006,0.4638146450701319,2.2288031054616386
0.0045000000000000005,0.021388421368098882,1.0,2.9439049163256814,0.16064830109139547,1.3644782991991784,0.6657126059527678,0.4686222776514968,2.473927856710619
0.005,0.02137478201262824,1.0,3.1742549777372044,0.17068805934846107,1.3628804129880496,0.7058727116081103,0.47327122347849016,2.7097115297061336
0.0055,0.021361142657157595,1.0,3.3933427373289735,0.18060772751045015,1.361329679173712,0.7405965921966522,0.4777634517928896,2.9340423507631908
0.006,0.02134750330168695,1.0,3.599846020003676,0.19040874619504095,1.3598246304177968,0.7705340642219338,0.4821049413787838,3.1456057788231204
0.006500000000000001,0.021333863946216308,1.0,3.793265880465859,0.2000925291634229,1.358362498103524,0.7963218589127827,0.4863052798120069,3.3439146535588513
0.007,0.021320224590745663,1.0,3.9734763325183944,0.20966047813863162,1.3569403085757543,0.8185476229506525,0.49037446445538113,3.5288551821119185
0.0075,0.02130658523527502,1.0,4.140805803114049,0.21911399109537955,1.3555546646325496,0.8377338217709611,0.4943235218321408,3.7007691108735714
0.008,0.021292945879804376,1.0,4.295745764505332,0.2284544233068591,1.3542023341235363,0.8543345185776378,0.498162826005755,3.860160403850698
0.0085,0.02127930652433373,1.0,4.43898662027647,0.23768312756038157,1.352880097812093,0.868738490133433,0.5019025462725109,4.007731653864948
0.009000000000000001,0.02126566716886309,1.0,4.571173461251284,0.2468014148266293,1.3515851919146156,0.8812756679964538,0.5055514113054518,4.144138413544995
0.0095,0.021252027813392443,1.0,4.693569111021601,0.25581068127691897,1.3503138944637587,0.8922240425543054,0.5091207013825381,4.270656861306044
0.01,0.021238388457921798,1.0,4.8067683971281365,0.264712197286574,1.349064103106474,0.9018179335724923,0.5126170076898914,4.387889707697652
