Time [s],Lmtc [m],STIM [ ],Fsee [ ],gamma [ ],Lcerel [ ]
0.0,0.043281287675248026,1.0,0.4701618005403542,1.1096592569565225,0.0020869820526850367
0.001,0.04325607500891359,1.0,0.32130141329509987,1.112132141256904,0.03833504007836119
0.002,0.04323047251401076,1.0,0.279711840874002,1.1115923315840548,0.07326642910987094
0.003,0.04320487001910793,1.0,0.3397500834253729,1.1076612167890003,0.10692897490190169
0.004,0.043179267524205096,1.0,0.5464681717195279,1.0999555777937682,0.13936876666748077
0.005,0.04315366502930227,1.0,0.8187861429871625,1.091907739891167,0.17063022422060917
0.006,0.043128062534399436,1.0,1.1226891930373573,1.0842630143110505,0.20075615233611577
0.007,0.0431024600394966,1.0,1.4443558916685497,1.0770777530459288,0.22978779162742852
0.008,0.04307685754459377,1.0,1.7727371285750928,1.0703577153432846,0.25776489566084204
0.009000000000000001,0.04305125504969094,1.0,2.09936766028101,1.0640857638165628,0.284725760794806
0.01,0.04302565255478811,1.0,2.4183226162981786,1.0582305920837483,0.3107073076225891
0.011,0.043000050059885275,1.0,2.7257592636109917,1.0527546960345573,0.33574510690741716
0.012,0.04297444756498245,1.0,3.0193234792538477,1.0476202540492514,0.3598734333112205
0.013000000000000001,0.042948845070079615,1.0,3.2976218828106365,1.0427925364100012,0.3831253293145075
0.014,0.04292324257517678,1.0,3.5600550977297445,1.0382391996483034,0.40553263111794075
0.015,0.042897640080273955,1.0,3.806583695399623,1.0339307081991358,0.4271260144338256
0.016,0.04287203758537112,1.0,4.037530515111783,1.0298406128553725,0.44793504295203623
0.017,0.04284643509046829,1.0,4.253442923727422,1.0259454907746988,0.4679882075948336
0.018000000000000002,0.042820832595565454,1.0,4.454999584554644,1.0222247153901964,0.48731296480237635
0.019,0.04279523010066263,1.0,4.642948029115875,1.0186601636048345,0.5059357737386119
0.02,0.042769627605759794,1.0,4.818063283753116,1.0152359150609107,0.523882132331939
0.021,0.04274402511085696,1.0,4.981120496264893,1.011937971937613,0.5411766102205186
0.022,0.042718422615954134,1.0,5.132878021797644,1.0087540008527864,0.5578428844955824
0.023,0.0426928201210513,1.0,5.274066858424595,1.0056731080419394,0.5739037739877451
0.024,0.04266721762614847,1.0,5.405383960494931,1.0026856491179175,0.5893812686588492
0.025,0.04264161513124564,1.0,5.527488911359505,0.9997830629457128,0.6042965597086352
0.026000000000000002,0.04261601263634281,1.0,5.64100111310725,0.9969577409919972,0.6186700685889297
0.027,0.04259041014143997,1.0,5.74649717880473,0.9942029253174156,0.6325214749639244
0.028,0.04256480764653714,1.0,5.844516333648947,0.9915125688005967,0.6458697436548267
0.029,0.04253920515163431,1.0,5.935562571761347,0.9888812409074508,0.6587331506057758
0.03,0.04251360265673148,1.0,6.020106121984403,0.9863040538538469,0.6711293079065721
0.031,0.042488000161828646,1.0,6.098585136836688,0.9837765988678387,0.6830751879064855
0.032,0.04246239766692582,1.0,6.171407491266459,0.9812948910608144,0.694587146452152
0.033,0.042436795172022986,1.0,6.238952614534758,0.9788553216340453,0.7056809452813806
0.034,0.04241119267712015,1.0,6.301573304079582,0.9764546163398694,0.7163717736035278
0.035,0.042385590182217325,1.0,6.359597488056975,0.9740897992831854,0.7266742688959874
0.036000000000000004,0.04235998768731449,1.0,6.413329915712723,0.9717581612908759,0.7366025369452714
0.037,0.04233438519241166,1.0,6.463053763404154,0.9694572321968404,0.7461701711601181
0.038,0.042308782697508825,1.0,6.509032150074985,0.9671847564914011,0.7553902711830728
0.039,0.042283180202606,1.0,6.55150956008338,0.9649386718687124,0.7642754608260229
0.04,0.042257577707703164,1.0,6.590713174039615,0.962717090276967,0.7728379053542426
0.041,0.04223197521280033,1.0,6.6268541101228635,0.9605182811358446,0.781089328142614
0.042,0.042206372717897504,1.0,6.660128579491145,0.9583406564356944,0.7890410267268277
0.043000000000000003,0.04218077022299467,1.0,6.690718960081897,0.9561827574749502,0.7967038882715419
0.044,0.04215516772809184,1.0,6.718794793452693,0.954043243027614,0.8040884044766746
0.045,0.04212956523318901,1.0,6.744513709442036,0.9519208787624043,0.8112046859422434
0.046,0.04210396273828618,1.0,6.76802228341013,0.9498145277602807,0.818062476011415
0.047,0.04207836024338334,1.0,6.789456830697328,0.9477231419983119,0.8246711641107229
0.048,0.04205275774848051,1.0,6.808944142748778,0.9456457546858567,0.8310397986057141
0.049,0.04202715525357768,1.0,6.826602169133041,0.9435814733543376,0.8371770991896285
0.05,0.04200155275867485,1.0,6.842540649434596,0.9415294736149143,0.8430914688220733
0.051000000000000004,0.041975950263772016,1.0,6.856861698748281,0.939488993509494,0.8487910052340369
0.052000000000000005,0.04195034776886919,1.0,6.869660350250599,0.9374593283900331,0.8542835120149956
0.053,0.041924745273966356,1.0,6.881025058077414,0.9354398262692513,0.8595765092972927
0.054,0.04189914277906352,1.0,6.891038163502255,0.9334298835929008,0.8646772440524193
0.055,0.041873540284160696,1.0,6.899776327183408,0.9314289413897815,0.8695927000132933
0.056,0.04184793778925786,1.0,6.907310930039579,0.9294364817609215,0.8743296072361215
0.057,0.04182233529435503,1.0,6.913708445116478,0.9274520246738681,0.8788944513149389
0.058,0.041796732799452195,1.0,6.919030782623139,0.9254751250319588,0.8832934822614374
0.059000000000000004,0.04177113030454937,1.0,6.923335610148039,0.9235053699918602,0.8875327230622462
0.06,0.041745527809646535,1.0,6.926676649907209,0.9215423765056395,0.8916179779253756
0.061,0.0417199253147437,1.0,6.929103954734523,0.9195857890662367,0.8955548402271205
0.062,0.041694322819840875,1.0,6.930664164386988,0.917635277637478,0.8993487001702989
0.063,0.04166872032493804,1.0,6.931400743619963,0.9156905357517794,0.9030047521643129
0.064,0.04164311783003521,1.0,6.9313542033715505,0.9137512787604373,0.9065280019371379
0.065,0.04161751533513238,1.0,6.930562306292839,0.911817242222959,0.909923273388976
0.066,0.04159191284022955,1.0,6.929060257765541,0.9098881804232519,0.9131952151969576
0.067,0.041566310345326714,1.0,6.926880883462449,0.9079638650016982,0.9163483071799332
0.068,0.04154070785042388,1.0,6.924054794422902,0.9060440836932192,0.919386866432073
0.069,0.041515105355521054,1.0,6.920610540544662,0.9041286391623842,0.9223150532336682
0.07,0.04148950286061822,1.0,6.916574753324063,0.9022173479274684,0.925136876747229
0.07100000000000001,0.041463900365715387,1.0,6.911972278615076,0.9003100393661208,0.9278562005066787
0.07200000000000001,0.04143829787081256,1.0,6.90682630011861,0.8984065547959795,0.9304767477071577
0.073,0.041412695375909726,1.0,6.90115845426245,0.8965067466241791,0.9330021063026814
0.074,0.04138709288100689,1.0,6.894988937083165,0.8946104775602324,0.9354357339186312
0.075,0.041361490386104066,1.0,6.888336603675124,0.892717619887264,0.9377809625858041
0.076,0.04133588789120123,1.0,6.881219060731483,0.8908280547870049,0.9400410033025031
0.077,0.0413102853962984,1.0,6.873652752664614,0.8889416717143581,0.9422189504309143
0.078,0.041284682901395565,1.0,6.865653041755866,0.8870583678176983,0.9443177859337911
0.079,0.04125908040649274,1.0,6.85723428275392,0.8851780474013948,0.946340383457244
0.08,0.041233477911589905,1.0,6.848409892310306,0.8833006214273375,0.9482895122652286
0.081,0.04120787541668707,1.0,6.839192413613207,0.8814260070525107,0.9501678410311166
0.082,0.041182272921784245,1.0,6.829593576553725,0.8795541271999021,0.9519779414915425
0.083,0.04115667042688141,1.0,6.819624353735958,0.877684910160251,0.9537222919675279
0.084,0.04113106793197858,1.0,6.809295012621181,0.8758182892223403,0.9554032807577053
0.085,0.041105465437075744,1.0,6.798615164072899,0.873954202329722,0.9570232094082854
0.08600000000000001,0.04107986294217292,1.0,6.7875938075543605,0.872092591761923,0.9585842958642478
0.08700000000000001,0.041054260447270084,1.0,6.776239373208886,0.8702334038383416,0.9600886775060666
0.088,0.04102865795236725,1.0,6.764559761041085,0.8683765886431734,0.9615384140761315
0.089,0.041003055457464424,1.0,6.752562377397654,0.86652209976984,0.9629354904988683
0.09,0.04097745296256159,1.0,6.74025416893559,0.8646698940835051,0.9642818195984233
0.091,0.04095185046765876,1.0,6.72764165425186,0.8628199315003744,0.9655792447176287
0.092,0.04092624797275593,1.0,6.714730953335443,0.8609721747825689,0.9668295422418386
0.093,0.0409006454778531,1.0,6.701527814991716,0.8591265893474571,0.968034424031088
