Time [s],Lmtc [m],STIM [ ],Fsee [ ],gamma [ ],Lcerel [ ]
0.0,0.03958119772994108,1.0,0.3179743225759148,1.1409361231677497,0.0012780612476588043
0.001,0.03954507827809448,1.0,0.18550693131734602,1.1440949674931653,0.03755550224310545
0.002,0.03950814771398125,1.0,0.1404936882705163,1.1434759979802125,0.0725152067437587
0.003,0.03947121714986802,1.0,0.1697424964332976,1.1383968697380695,0.10620503946639169
0.004,0.03943428658575478,1.0,0.31146384360134466,1.1280971845570378,0.1386711272494345
0.005,0.039397356021641544,1.0,0.5125252242317582,1.1172353670522697,0.16995792424437814
0.006,0.039360425457528304,1.0,0.7449730050929548,1.1068820837166629,0.20010827067061754
0.007,0.03932349489341507,1.0,0.9953528027411368,1.0971353207138204,0.22916344695440757
0.008,0.03928656432930184,1.0,1.2532904132436524,1.0879984646660446,0.2571632251167319
0.009000000000000001,0.0392496337651886,1.0,1.510983553333377,1.0794422780156312,0.28414594956726275
0.01,0.039212703201075366,1.0,1.762953108530851,1.0714216941845665,0.3101485534219361
0.011,0.03917577263696213,1.0,2.0056083109966028,1.0638856536840746,0.3352066470113732
0.012,0.039138842072848894,1.0,2.2367614768528212,1.056783242345725,0.3593545364755306
0.013000000000000001,0.03910191150873566,1.0,2.455224006665248,1.0500667166032267,0.3826252788930123
0.014,0.03906498094462242,1.0,2.6605008458707777,1.043692709160683,0.40505073865285124
0.015,0.03902805038050919,1.0,2.8525599996390545,1.0376226125188326,0.4266616244028919
0.016,0.038991119816395955,1.0,3.0316681579317653,1.0318224578560788,0.4474875216515455
0.017,0.038954189252282716,1.0,3.1982819888212934,1.0262624753158895,0.4675569430101496
0.018000000000000002,0.03891725868816948,1.0,3.3529707634000707,1.0209166357444093,0.48689736640444764
0.019,0.03888032812405625,1.0,3.496363766726236,1.0157621873766665,0.5055352720537128
0.02,0.03884339755994301,1.0,3.6291150058499637,1.0107792228662493,0.5234961783688816
0.021,0.03880646699582978,1.0,3.75187966323499,1.0059502940445726,0.5408046754958611
0.022,0.03876953643171654,1.0,3.8652991547941538,1.0012600704812347,0.5574844599063531
0.023,0.038732605867603305,1.0,3.969990332823639,0.9966950628795849,0.5735583687925659
0.024,0.03869567530349007,1.0,4.066528099850708,0.9922435115938111,0.5890484099420039
0.025,0.03865874473937683,1.0,4.1554516698822885,0.9878950561479178,0.6039757917325702
0.026000000000000002,0.0386218141752636,1.0,4.237270969903756,0.9836404644362076,0.6183609521702763
0.027,0.03858488361115037,1.0,4.312465694809531,0.9794714921879927,0.6322235868721848
