Time [s],Lmtc [m],STIM [ ],Fsee [ ],gamma [ ],Lcerel [ ]
0.0,0.03958119772994108,1.0,0.1769468909893093,1.14780184636953,1.3303203438278811e-05
0.001,0.039532398056543905,1.0,0.09647761628508214,1.1487191694605143,0.036336685080039136
0.002,0.039482093422756145,1.0,0.058653709894559626,1.1475072814672245,0.07134066209266991
0.003,0.039431788788968386,1.0,0.08206174024433922,1.1408934595347133,0.10507315878447322
0.004,0.03938148415518063,1.0,0.20005280862787211,1.1286942522382197,0.13758036075440916
0.005,0.03933117952139287,1.0,0.37450480155547544,1.1163087410636725,0.16890678017144387
0.006,0.0392808748876051,1.0,0.578183857090855,1.1047035141563426,0.19909530997329652
0.007,0.03923057025381734,1.0,0.7979462932309636,1.093842257622929,0.22818727859972635
0.008,0.03918026562002958,1.0,1.023970358629153,1.0836644296862663,0.25622251722756884
0.009000000000000001,0.03912996098624182,1.0,1.2489263428790727,1.0741095276438513,0.2832394082033654
0.01,0.03907965635245406,1.0,1.4677053223230943,1.0651156287920798,0.3092749423683165
0.011,0.0390293517186663,1.0,1.6769985525251034,1.0566218549871433,0.3343647697481707
0.012,0.03897904708487854,1.0,1.874833598027343,1.0485712068975785,0.35854323428831364
0.013000000000000001,0.03892874245109078,1.0,2.060201906084358,1.040911730528739,0.3818434468664593
0.014,0.03887843781730302,1.0,2.232749435130507,1.033597181155534,0.40429731037908834
0.015,0.03882813318351526,1.0,2.3925560413771585,1.0265869081237133,0.4259355637421111
0.016,0.03877782854972749,1.0,2.5399826132469507,1.0198453776087233,0.44678783202492367
0.017,0.038727523915939734,1.0,2.6755615444490233,1.0133416452654607,0.4668826655011854
0.018000000000000002,0.038677219282151974,1.0,2.79992187344466,1.0070487985938685,0.48624757797987567
0.019,0.038626914648364215,1.0,2.9137389497755564,1.0009434232339984,0.5049090845598756
0.02,0.038576610014576455,1.0,3.017695267141954,0.9950051998816314,0.5228927353094017
0.021,0.03852630538078869,1.0,3.112433463961832,0.9892168176005345,0.5402231519993196
0.022,0.03847600074700093,1.0,3.1985703420220424,0.9835632089986347,0.5569240596356686
0.023,0.03842569611321317,1.0,3.276701457533281,0.9780310726858853,0.573018324468904
0.024,0.03837539147942541,1.0,3.347393871681826,0.9726086555428275,0.588527982157122
0.025,0.03832508684563765,1.0,3.4111823500954976,0.9672855565347294,0.6034742679364483
0.026000000000000002,0.038274782211849885,1.0,3.4685676184669356,0.9620525560881535,0.61787764569552
0.027,0.038224477578062126,1.0,3.520016010403886,0.9569014682568111,0.6317578359938664
0.028,0.038174172944274366,1.0,3.5659600411108525,0.9518250128496675,0.6451338430625534
0.029,0.03812386831048661,1.0,3.6067995797606427,0.9468167048585985,0.6580239808240564
0.03,0.03807356367669885,1.0,3.6429033916820304,0.9418707587825687,0.6704458979669903
0.031,0.03802325904291108,1.0,3.6746108909413,0.9369820057336326,0.6824166021100251
0.032,0.03797295440912332,1.0,3.70223399304277,0.9321458214924458,0.6939524830880741
0.033,0.03792264977533556,1.0,3.7260589922888383,0.9273580639408983,0.7050693353926348
0.034,0.0378723451415478,1.0,3.746348413012379,0.9226150185304596,0.7157823797970093
0.035,0.03782204050776004,1.0,3.7633428013634505,0.9179133506457257,0.7261062841960103
0.036000000000000004,0.03777173587397228,1.0,3.777262436679145,0.9132500638950145,0.7360551836886879
0.037,0.03772143124018452,1.0,3.788308950156074,0.9086224635064992,0.7456426999315714
0.038,0.03767112660639676,1.0,3.7966668446254705,0.9040281241324156,0.7548819597889265
0.039,0.037620821972609,1.0,3.8025049134411093,0.8994648614685197,0.7637856133055602
0.04,0.03757051733882123,1.0,3.805977559363836,0.8949307071840702,0.7723658510267837
0.041,0.03752021270503347,1.0,3.8072260162438494,0.8904238867317674,0.7806344206892452
0.042,0.037469908071245714,1.0,3.8063794775346254,0.8859427996695071,0.7886026433054864
0.043000000000000003,0.037419603437457954,1.0,3.803556136422019,0.8814860021784293,0.7962814286642441
0.044,0.037369298803670195,1.0,3.7988641427538976,0.8770521915061414,0.8036812902677201
0.045,0.037318994169882436,1.0,3.792402482120892,0.8726401921015474,0.8108123597262701
0.046,0.03726868953609467,1.0,3.784261782434778,0.8682489432395198,0.8176844006302211
