Time [s],Lmtc [m],STIM [ ],Fsee [ ],gamma [ ],Lcerel [ ]
0.0,0.03958119772994107,1.0,0.10850589230491128,1.1521754728812694,1.0000000172751869e-05
0.001,0.039569283031253455,1.0,0.09102144730500032,1.1524395775749485,0.036333502440463045
0.002,0.03955728268867791,1.0,0.09046936771253558,1.151412039911273,0.07133759513251353
0.003,0.03954528234610237,1.0,0.1545149183920292,1.1459164174574108,0.10507020330833533
0.004,0.039533282003526835,1.0,0.33923574674701445,1.1357689382898557,0.13757751271702648
0.005,0.03952128166095129,1.0,0.5981600880529767,1.1255441463863731,0.16890403550636526
0.006,0.03950928131837575,1.0,0.8995700241748803,1.1160824204709738,0.19909266597288572
0.007,0.03949728097580021,1.0,1.2267358576830454,1.107383955076686,0.2281847294109932
0.008,0.039485280633224665,1.0,1.5667426362698826,1.099404916549049,0.2562200622576559
0.009000000000000001,0.03947328029064912,1.0,1.9099145332235985,1.0920880051479698,0.2832370403391702
0.01,0.03946127994807359,1.0,2.249455742662232,1.085369210196761,0.3092726628174309
0.011,0.039449279605498044,1.0,2.5808368800925106,1.0791844746897012,0.3343625710452875
0.012,0.0394372792629225,1.0,2.901199600687132,1.0734736468547004,0.35854111463274246
0.013000000000000001,0.03942527892034696,1.0,3.2088695243591645,1.0681822892082264,0.38184140660225807
0.014,0.03941327857777142,1.0,3.502977243348218,1.0632623258841467,0.4042953436829221
0.015,0.039401278235195875,1.0,3.783200497864614,1.058671724036158,0.4259336663783756
0.016,0.03938927789262034,1.0,4.049579074639316,1.054373952629656,0.44678600085134446
0.017,0.0393772775500448,1.0,4.302387131408537,1.0503373306599642,0.46688090030158086
0.018000000000000002,0.039365277207469254,1.0,4.542044977028191,1.0465343867034866,0.4862458786363596
0.019,0.03935327686489371,1.0,4.76906031122613,1.0429412526532118,0.5049074481957587
0.02,0.03934127652231817,1.0,4.9839887199767725,1.0395371292641553,0.5228911589126062
0.021,0.03932927617974263,1.0,5.187406580713168,1.0363038339589907,0.5402216325470282
0.022,0.03931727583716709,1.0,5.379893027964158,1.0332254162513972,0.5569225953758742
0.023,0.03930527549459155,1.0,5.562018481932504,1.030287829510964,0.5730169133967977
0.024,0.039293275152016006,1.0,5.7343369447584625,1.0274786595013963,0.5885266223407173
0.025,0.039281274809440464,1.0,5.897381349815918,1.0247868949707837,0.603472957513936
